TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Nfic	Klf13	0.99493	49.925	0.425	rgb(222,136,137)	1.9944	None
Akna	Proz	0.99491	49.905	0.405	rgb(221,140,140)	1.994	2,2
Stat1	Tgtp2	0.99489	49.945	0.444	rgb(222,132,133)	1.9948	None
Rela	Trim12c	0.99486	49.905	0.025	rgb(217,212,212)	1.994	None
Rxra	Enam	0.99486	49.905	0.408	rgb(221,139,140)	1.994	None
Kdm5b	Pfkp	0.99484	49.92	0.418	rgb(222,137,138)	1.9943	2,2
Zscan22	Mmachc	0.99482	49.91	0.414	rgb(222,138,139)	1.9941	2,2
E2f4	Lrrc59	0.9948	50.005	0.504	rgb(223,121,122)	1.996	None
Atmin	B4galnt1	0.99476	49.9	0.401	rgb(221,140,141)	1.9939	2,2
Sgsm2	Sla2	0.99476	49.9	0.398	rgb(221,141,142)	1.9939	2,2
Dach2	Gnb5	0.99475	49.905	0.408	rgb(221,139,140)	1.994	2,2
Foxp2	Dio2	0.99471	49.935	0.439	rgb(222,133,134)	1.9946	2,2
Zfp120	Asnsd1	0.99471	49.935	0.438	rgb(222,133,134)	1.9946	2,2
E2f1	Smpd4	0.99469	49.92	0.421	rgb(222,137,137)	1.9943	None
Egr2	Gab2	-0.99467	49.9	-4.0E-01	rgb(130,164,232)	1.9939	None
Mxd1	Rragd	0.99465	49.91	0.406	rgb(221,139,140)	1.9941	2,2
Zfp385a	St14	0.99462	49.9	0.405	rgb(221,140,140)	1.9939	2,2
Zfp629	Atf6	0.99462	49.9	0.399	rgb(221,141,142)	1.9939	2,2
Casz1	Dusp8	0.9946	49.9	0.401	rgb(221,140,141)	1.9939	2,2
Jdp2	Mxi1	-0.99456	49.925	-9.5E-02	rgb(196,204,221)	1.9944	None
Zfp280b	Zfp467	0.99456	49.925	0.423	rgb(222,136,137)	1.9944	2,2
Zhx2	Sema6b	-0.99454	49.91	-4.1E-01	rgb(129,163,232)	1.9941	2,2
Gm14295	Gm3696	0.9945	49.9	0.401	rgb(221,140,141)	1.9939	2,2
Kdm5b	Rasgef1b	-0.9945	49.9	-4.0E-01	rgb(129,164,232)	1.9939	2,2
L3mbtl3	Piga	-0.99448	49.95	-4.5E-01	rgb(119,158,234)	1.9949	2,2
Dr1	Idi1	0.99443	49.9	0.398	rgb(221,141,142)	1.9939	2,2
Zbtb32	Fam111a	0.99443	49.9	0.402	rgb(221,140,141)	1.9939	2,2
Zfp280b	Npas2	0.99443	49.9	0.397	rgb(221,141,142)	1.9939	2,2
Jazf1	Siglec5	0.99439	49.905	0.402	rgb(221,140,141)	1.994	2,2
