TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Zfp385a	Cd80	0.75433	36.145	0.146	rgb(219,189,189)	1.7185	2,2
Zfp951	Dusp9	-0.75431	34.7875	-3.8E-02	rgb(209,212,218)	1.6913	2,2
Zfp91	Epc1	0.75429	35.3425	0.093	rgb(218,199,199)	1.7024	2,2
Npas4	Mapk11	0.75428	34.78	0.061	rgb(218,205,206)	1.6912	2,2
Phf1	0610007P14Rik	-0.75426	37.6725	-3.0E-01	rgb(152,178,228)	1.749	2,2
Mafg	Sh3kbp1	-0.75424	39.95	-3.3E-01	rgb(146,174,229)	1.7946	None
Satb2	Slc26a9	0.75422	35.25	0.124	rgb(218,193,194)	1.7006	2,2
Zfp109	Pdss2	0.7542	33.9525	0.077	rgb(218,202,203)	1.6746	2,2
Zfp956	Higd1a	-0.75418	35.8425	-9.3E-02	rgb(197,205,221)	1.7124	2,2
Sgsm2	Rnf135	0.75416	37.26	0.136	rgb(218,191,191)	1.7408	2,2
Zfp719	Pglyrp1	-0.75415	34.0925	-9.3E-02	rgb(197,205,221)	1.6774	2,2
Tbx6	Esr1	0.75413	34.39	0.142	rgb(219,190,190)	1.6833	2,2
Satb2	Srpx2	0.75409	33.9725	0.097	rgb(218,198,199)	1.675	2,2
Zfp367	Ethe1	0.75409	37.2825	0.158	rgb(219,187,187)	1.7412	2,2
Zfp429	Ccr1	0.75407	35.0925	0.091	rgb(218,200,200)	1.6974	2,2
Zfp511	Syt4	-0.75405	34.0825	-8.1E-02	rgb(199,206,220)	1.6772	2,2
Mxi1	Pomt2	0.75403	36.0775	0.079	rgb(218,202,202)	1.7171	None
Tet1	Stambp	0.75402	33.915	0.047	rgb(218,208,208)	1.6738	2,2
Zfp651	Lad1	0.754	34.8375	0.087	rgb(218,200,201)	1.6923	2,2
Bcl6b	Itpk1	-0.75398	34.655	-1.5E-01	rgb(183,197,223)	1.6887	None
Lef1	Slamf7	0.75396	35.7925	0.049	rgb(218,208,208)	1.7114	2,2
Zkscan17	Rab11fip5	0.75394	34.4475	0.073	rgb(218,203,203)	1.6845	2,2
Cenpt	Akap12	0.75392	34.82	0.069	rgb(218,204,204)	1.692	2,2
Zfp575	I830012O16Rik	-0.7539	35.745	-2.4E-01	rgb(164,185,226)	1.7105	2,2
Gm14326	Slc25a35	-0.75388	33.8525	-1.0E-01	rgb(194,203,221)	1.6726	2,2
Zfp473	Prrt2	0.75387	34.8425	0.091	rgb(218,200,200)	1.6924	2,2
Zfp712	Tnfrsf12a	0.75385	34.3975	0.149	rgb(219,188,189)	1.6835	2,2
Rorc	Calhm2	0.75383	36.77	0.144	rgb(219,189,190)	1.731	2,2
Tcf12	Tnik	0.75381	34.8575	0.106	rgb(218,197,197)	1.6927	None
Ascl4	6030419C18Rik	0.75379	34.3975	0.022	rgb(217,213,213)	1.6835	2,2
Zfp108	Zfp57	0.75377	35.12	0.121	rgb(218,194,194)	1.698	2,2
Mesp2	Ece1	0.75375	34.2475	0.124	rgb(218,193,194)	1.6805	2,2
Zfp707	Urm1	0.75374	37.6225	0.248	rgb(220,170,170)	1.748	2,2
Gm14295	Ces2d-ps	0.75372	34.655	0.154	rgb(219,187,188)	1.6887	2,2
Sox21	Acy3	0.7537	36.9475	0.073	rgb(218,203,203)	1.7345	2,2
Zfp354c	Nfkb2	-0.75368	35.735	-1.1E-01	rgb(193,202,221)	1.7103	2,2
Zfp568	Klrd1	-0.75366	33.7075	-8.2E-02	rgb(199,206,220)	1.6697	2,2
Aebp1	Ctla2a	-0.75364	34.69	-6.4E-02	rgb(203,209,219)	1.6894	2,2
Sgsm2	Sidt1	0.75362	35.0875	0.085	rgb(218,201,201)	1.6973	2,2
Gm13251	Ces2c	0.75361	34.93	0.054	rgb(218,207,207)	1.6942	2,2
Zfp113	Adad1	-0.75359	33.6475	-1.5E-01	rgb(185,198,223)	1.6685	2,2
Cebpg	B930041F14Rik	-0.75357	39.39	-2.6E-01	rgb(160,182,227)	1.7834	None
Pou5f2	Ifi27l2b	-0.75355	33.7275	-1.0E-01	rgb(195,203,221)	1.6701	2,2
St18	Eno4	0.75353	33.9975	0.122	rgb(218,194,194)	1.6755	2,2
Terf1	Mylk	-0.75351	34.4425	-6.8E-02	rgb(202,208,220)	1.6844	2,2
Zfp358	Tex261	0.75349	33.845	0.011	rgb(217,215,215)	1.6724	2,2
Zbed4	Gpr141	-0.75347	34.0925	-9.3E-02	rgb(197,205,221)	1.6774	2,2
Tshz2	Adm2	0.75346	34.5925	0.095	rgb(218,199,199)	1.6874	2,2
Mesp2	Tom1	-0.75344	33.725	-9.9E-02	rgb(196,204,221)	1.67	2,2
Sgsm2	Cebpb	-0.75342	37.055	-1.8E-01	rgb(178,194,224)	1.7367	2,2
Zfp429	Klf12	-0.7534	33.81	-1.9E-01	rgb(176,192,224)	1.6717	2,2
Twist1	Nrp1	0.75338	35.4	0.05	rgb(218,207,208)	1.7036	2,2
Zfp534	Krt75	0.75336	34.3	0.05	rgb(218,207,208)	1.6815	2,2
Zfp961	Prkcd	-0.75334	33.81	-1.9E-01	rgb(177,192,224)	1.6717	2,2
Mbnl2	Syne1	0.75333	34.7	0.074	rgb(218,203,203)	1.6896	2,2
Six3	Kcnb1	0.75331	33.9025	0.153	rgb(219,188,188)	1.6736	2,2
Tigd2	Acot6	-0.75329	34.575	-2.0E-01	rgb(174,191,225)	1.687	2,2
Gm13242	Hs6st2	-0.75325	34.1675	-4.2E-02	rgb(208,211,219)	1.6789	2,2
Six3	Tnni3	-0.75325	33.8225	-7.1E-02	rgb(202,208,220)	1.672	2,2
Atf5	Bcl2	0.75323	38.525	0.11	rgb(218,196,196)	1.7661	None
Zfp57	Apod	0.75321	34.3525	0.102	rgb(218,198,198)	1.6826	2,2
Thap7	Cntln	-0.7532	35.6725	-4.8E-02	rgb(207,211,219)	1.709	2,2
Gm13154	Osr2	-0.75318	33.6725	-1.7E-01	rgb(180,194,224)	1.669	2,2
Sp6	Taf7	0.75316	33.875	0.125	rgb(218,193,193)	1.673	2,2
Satb2	Ifi27l2b	0.75314	33.9225	0.051	rgb(218,207,207)	1.674	2,2
Zfp712	Atp1a1	-0.75312	34.4475	-7.3E-02	rgb(201,207,220)	1.6845	2,2
Mesp2	Lrrc66	-0.7531	33.82	-7.1E-02	rgb(202,208,220)	1.6719	2,2
Zfp641	Atp8b1	0.75308	34.3225	0.071	rgb(218,203,204)	1.682	2,2
Cenpt	BC029722	0.75307	36.105	0.23	rgb(220,173,174)	1.7177	2,2
Zfp511	Fbxo27	0.75305	33.945	0.069	rgb(218,204,204)	1.6744	2,2
Zfp750	Pfkp	-0.75303	39.475	-3.5E-01	rgb(141,171,230)	1.7851	2,2
Lin28b	Pdzd4	-0.75301	34.17	-4.4E-02	rgb(207,211,219)	1.6789	2,2
Zfp322a	Il20rb	-0.75299	33.9525	-7.7E-02	rgb(200,207,220)	1.6746	2,2
Zfp260	Camk2n1	0.75297	38.5825	0.207	rgb(219,178,178)	1.7673	2,2
Zfp534	Gpx2-ps1	-0.75295	34.4125	-3.8E-02	rgb(209,212,218)	1.6838	2,2
Zfp449	Icosl	0.75293	33.9125	0.037	rgb(217,210,210)	1.6738	2,2
Zfp951	C630043F03Rik	0.75292	34.8075	0.058	rgb(218,206,206)	1.6917	2,2
Tsc22d1	Gpr45	-0.7529	33.92	-1.7E-01	rgb(180,194,223)	1.6739	2,2
Sp6	Pcyt1b	-0.75288	34.7925	-1.7E-01	rgb(181,195,223)	1.6914	2,2
Zfp334	Ccr1	0.75286	36.3425	0.093	rgb(218,199,199)	1.7224	2,2
Zfp511	Slc16a13	-0.75284	34.5875	-8.7E-02	rgb(198,206,220)	1.6873	2,2
Dmrt1	B4galnt3	-0.75282	37.0575	-1.8E-01	rgb(178,193,224)	1.7367	2,2
Nacc2	1700007K13Rik	0.7528	33.9125	0.037	rgb(217,210,210)	1.6738	2,2
Zfp600	Met	-0.75279	34.3025	-5.4E-02	rgb(205,210,219)	1.6816	2,2
Gm13154	Hmcn1	0.75277	34.3125	0.063	rgb(218,205,205)	1.6818	2,2
Zfp791	Trim66	0.75275	33.9	0.149	rgb(219,188,189)	1.6735	2,2
Ovol2	Fgl2	0.75271	35.315	0.065	rgb(218,205,205)	1.7019	2,2
Zfp473	Anln	0.75271	34.43	0.181	rgb(219,182,183)	1.6841	2,2
Gm13139	Cox4i2	-0.75269	33.8175	-6.7E-02	rgb(203,208,220)	1.6719	2,2
Cbx2	Mvp	-0.75267	33.86	-1.1E-01	rgb(193,203,221)	1.6727	2,2
Casz1	Kcnq4	-0.75266	33.92	-4.5E-02	rgb(207,211,219)	1.6739	2,2
Zfp874b	C2cd2l	-0.75264	34.3775	-1.3E-01	rgb(189,200,222)	1.6831	2,2
Phf20	Ifi202b	0.7526	35.055	0.053	rgb(218,207,207)	1.6967	2,2
Satb2	Cyp26b1	0.7526	34.81	0.06	rgb(218,205,206)	1.6918	2,2
Hlf	Igj	0.75258	34.0525	0.053	rgb(218,207,207)	1.6766	2,2
Zfp874a	Zfp651	0.75256	35.62	0.243	rgb(220,171,171)	1.708	2,2
C030039L03Rik	Ppp1r3b	0.75254	36.7325	0.232	rgb(220,173,173)	1.7302	2,2
Hdx	Hmcn1	0.75252	34.57	0.07	rgb(218,204,204)	1.6869	2,2
Gm13139	Gm5483	0.75251	33.8675	0.118	rgb(218,194,195)	1.6729	2,2
Zfp763	Kctd7	0.75249	34.0625	0.186	rgb(219,181,182)	1.6768	2,2
Zfp428	Gjd3	0.75247	34.57	0.071	rgb(218,203,204)	1.6869	2,2
Cenpt	D930020B18Rik	0.75245	34.68	0.179	rgb(219,183,183)	1.6892	2,2
Sox21	Lin28b	0.75243	37.2475	0.123	rgb(218,193,194)	1.7405	2,2
Zfp91	Gm10389	0.75241	34.65	0.15	rgb(219,188,189)	1.6886	2,2
Crebl2	Tsc22d1	0.75238	33.68	0.18	rgb(219,183,183)	1.6691	2,2
Rag1	Esyt3	0.75238	34.5725	0.073	rgb(218,203,203)	1.687	2,2
Zfp334	Gm4858	-0.75236	34.12	-1.2E-01	rgb(191,201,222)	1.6779	2,2
Zbtb17	Prss16	-0.75234	39.515	-1.4E-01	rgb(186,198,222)	1.7859	2,2
Patz1	Ppm1d	0.75232	35.8475	0.097	rgb(218,198,199)	1.7125	None
Zfp874a	Ifi202b	-0.7523	33.9075	-3.3E-02	rgb(210,213,218)	1.6737	2,2
Zfp28	Gpr153	0.75228	35.635	0.26	rgb(220,167,168)	1.7083	2,2
Zbtb17	Ptk7	0.75226	36.28	0.156	rgb(219,187,188)	1.7212	2,2
Foxs1	Adamts4	0.75225	37.6	0.224	rgb(219,174,175)	1.7476	2,2
Zfp420	Upp1	-0.75223	34.4575	-8.2E-02	rgb(199,206,220)	1.6847	2,2
Six3	Clec2h	0.75221	34.585	0.087	rgb(218,200,200)	1.6872	2,2
Zkscan17	Entpd2	0.75219	34.475	0.101	rgb(218,198,198)	1.685	2,2
Hmgb3	Ankrd33b	0.75217	35.7675	0.143	rgb(219,190,190)	1.7109	2,2
Gm13154	Larp4b	0.75215	33.9125	0.037	rgb(217,210,210)	1.6738	2,2
Zfp64	Tln2	0.75213	36.11	0.233	rgb(220,172,173)	1.7178	2,2
Zfp367	Capn2	0.75211	37.23	0.103	rgb(218,197,198)	1.7402	2,2
Zfp334	Trim66	0.7521	36.71	0.084	rgb(218,201,201)	1.7298	2,2
Setdb2	Gad1	-0.75208	35.0425	-1.7E-01	rgb(180,195,223)	1.6964	2,2
Atmin	Gm1943	-0.75206	34.1025	-1.0E-01	rgb(195,203,221)	1.6776	2,2
Tulp2	Pvrl4	0.75204	34.0675	0.068	rgb(218,204,204)	1.6769	2,2
Gm13212	Kis2	-0.75202	34.1875	-1.9E-01	rgb(177,193,224)	1.6793	2,2
Cxxc5	Kdelc2	0.752	37.0575	0.184	rgb(219,182,182)	1.7367	2,2
Zfp260	Mecr	-0.75198	35.3225	-7.1E-02	rgb(202,208,220)	1.702	2,2
Zhx3	Tle4	0.75197	34.43	0.18	rgb(219,183,183)	1.6841	2,2
Grhl2	Sema6d	-0.75195	35.13	-1.3E-01	rgb(189,200,222)	1.6982	2,2
Zhx3	Ddx11	0.75193	34.7025	0.076	rgb(218,202,203)	1.6896	2,2
Spib	Atf6	-0.75191	36.8225	-7.2E-02	rgb(201,208,220)	1.732	None
Hmx3	Cbln3	0.75189	34.0525	0.053	rgb(218,207,207)	1.6766	2,2
Zfp52	Gpr65	0.75187	34.5575	0.057	rgb(218,206,206)	1.6867	2,2
Snapc2	Emilin1	0.75185	35.3975	0.148	rgb(219,189,189)	1.7035	2,2
Zfp619	Gsta3	0.75184	34.2425	0.118	rgb(218,194,195)	1.6804	2,2
Hdx	Lhx6	0.75182	34.6275	0.126	rgb(218,193,193)	1.6881	2,2
Ovol2	Grina	0.7518	34.0275	0.022	rgb(217,213,213)	1.6761	2,2
Zfp956	4921536K21Rik	-0.75178	33.8525	-1.0E-01	rgb(194,203,221)	1.6726	2,2
Hmga2	Slc22a2	0.75176	34.0425	0.042	rgb(217,209,209)	1.6764	2,2
Zfp651	Pawr	0.75174	34.3275	0.077	rgb(218,202,202)	1.6821	2,2
Phf20	Dgki	-0.75172	36.275	-1.5E-01	rgb(185,197,223)	1.7211	2,2
Zfp719	Tex2	-0.7517	36.1325	-2.6E-01	rgb(161,183,227)	1.7182	2,2
Aebp1	Sulf1	0.75169	35.9525	0.328	rgb(221,154,155)	1.7146	2,2
Sgsm2	Nupr1	-0.75167	36.1725	-1.7E-01	rgb(180,194,224)	1.719	2,2
Hif3a	Rcor2	0.75165	34.79	0.04	rgb(217,209,209)	1.6914	2,2
Zfp101	Calcrl	0.75163	35.1025	0.104	rgb(218,197,197)	1.6976	2,2
Lhx5	D430019H16Rik	0.75161	37.7475	0.125	rgb(218,193,193)	1.7506	2,2
Snapc2	Ccr1	0.75159	35.3575	0.105	rgb(218,197,197)	1.7027	2,2
Rbck1	Lamb3	0.75157	34.5425	0.042	rgb(217,209,209)	1.6864	2,2
Snapc2	Glrp1	0.75156	35.4725	0.097	rgb(218,198,199)	1.705	2,2
Pou5f2	Ncam1	-0.75154	34.055	-5.4E-02	rgb(205,210,219)	1.6766	2,2
Vax2	Procr	0.75152	34.855	0.103	rgb(218,197,197)	1.6927	2,2
Casz1	Tnik	-0.75148	34.1025	-1.0E-01	rgb(194,203,221)	1.6776	2,2
Prox2	Il17c	0.75148	33.63	0.13	rgb(218,192,193)	1.6681	2,2
Zfp277	Eci1	0.75146	38.2775	0.152	rgb(219,188,188)	1.7612	2,2
Mxd1	Pknox1	-0.75144	34.15	-1.5E-01	rgb(185,197,223)	1.6785	2,2
Zfp358	Mpzl3	-0.75143	34.3275	-7.6E-02	rgb(201,207,220)	1.6821	2,2
Zfp654	Trp53i13	-0.75141	34.18	-1.8E-01	rgb(178,193,224)	1.6791	2,2
Nfe2l2	Spn	-0.75139	35.2025	-7.5E-02	rgb(201,207,220)	1.6996	2,2
Ikzf3	Lpl	-0.75137	36.3625	-1.1E-01	rgb(193,202,221)	1.7228	2,2
Zfp472	Rpp14	0.75135	34.855	0.104	rgb(218,197,197)	1.6927	2,2
Zfp57	Slco5a1	0.75133	34.055	0.056	rgb(218,206,206)	1.6766	2,2
Dach2	Cela1	0.75131	34.525	0.149	rgb(219,189,189)	1.686	2,2
Zfp956	Nlrc3	0.75129	35.6775	0.178	rgb(219,183,183)	1.7091	2,2
Atf3	Gzmb	-0.75128	36.32	-3.2E-03	rgb(216,217,217)	1.722	None
Zbed3	Cs	0.75126	35.165	0.165	rgb(219,186,186)	1.6989	2,2
Zfp526	Fcgr3	-0.75124	33.6575	-1.6E-01	rgb(183,196,223)	1.6687	2,2
Adnp	Hist3h2a	-0.75122	37.16	-2.5E-02	rgb(211,214,218)	1.7388	2,2
Zfp777	Blvrb	-0.7512	35.87	-1.2E-01	rgb(191,201,222)	1.713	2,2
Etv1	Naa20	0.75118	34.6975	0.072	rgb(218,203,203)	1.6895	None
Ascl4	Bcar1	0.75116	34.04	0.04	rgb(217,209,210)	1.6763	2,2
Zfp948	Slc25a30	-0.75115	34.115	-1.1E-01	rgb(192,202,221)	1.6778	2,2
Zbtb46	Adm	0.75113	38.7375	0.11	rgb(218,196,196)	1.7704	2,2
Lhx2	Enpp3	-0.75111	34.8325	-2.1E-01	rgb(172,190,225)	1.6922	None
Akna	Syngr1	-0.75109	35.0325	-3.3E-02	rgb(210,213,218)	1.6962	2,2
Irf5	Ncf1	0.75107	35.815	0.065	rgb(218,205,205)	1.7119	2,2
Foxp2	Nap1l3	0.75105	34.15	0.15	rgb(219,188,189)	1.6785	2,2
Zfp109	Bok	0.75103	34.1775	0.053	rgb(218,207,207)	1.6791	2,2
Mxd4	Gfi1	-0.75102	34.4325	-1.8E-01	rgb(178,193,224)	1.6842	2,2
Zhx3	Adcy1	0.751	34.31	0.06	rgb(218,206,206)	1.6817	2,2
Nfkb1	Lrrc27	-0.75098	36.34	-2.0E-02	rgb(213,214,218)	1.7224	None
D3Ertd254e	Sfxn5	0.75096	33.62	0.12	rgb(218,194,194)	1.6679	2,2
Zfp81	Mlxipl	-0.75094	34.03	-3.1E-02	rgb(210,213,218)	1.6761	2,2
Zfp563	Hist1h1t	0.75092	33.7775	0.152	rgb(219,188,188)	1.6711	2,2
Tcf12	Mndal	0.7509	34.2725	0.147	rgb(219,189,189)	1.681	None
Hmga1	Sun1	-0.75089	33.6075	-1.1E-01	rgb(194,203,221)	1.6677	2,2
Arnt2	Cxcl5	0.75087	33.8975	0.023	rgb(217,213,213)	1.6735	2,2
L3mbtl3	Utrn	0.75085	37.1275	0.253	rgb(220,169,169)	1.7381	2,2
Zfp568	Utp20	0.75083	35.85	0.1	rgb(218,198,198)	1.7126	2,2
Pcgf2	Gimap8	-0.75081	34.59	-9.1E-02	rgb(197,205,220)	1.6873	2,2
Zfp511	Hmox1	0.75079	34.37	0.122	rgb(218,194,194)	1.6829	2,2
Zfp960	Gm16386	0.75077	34.675	0.049	rgb(218,208,208)	1.6891	2,2
C030039L03Rik	Dnajc21	0.75075	39.1075	0.234	rgb(220,172,173)	1.7778	2,2
Zfp879	Pkdcc	0.75074	34.35	0.099	rgb(218,198,198)	1.6825	2,2
Zbtb7b	Hps6	0.75072	34.47	0.094	rgb(218,199,199)	1.6849	None
Prdm8	Adcy5	0.7507	34.07	0.071	rgb(218,204,204)	1.6769	2,2
Mesp2	Hhex	0.75068	33.91	0.036	rgb(217,210,210)	1.6737	2,2
Gm13139	Rassf6	0.75066	33.9025	0.028	rgb(217,212,212)	1.6736	2,2
Zfp526	Oas1d	-0.75064	33.8025	-5.4E-02	rgb(205,210,219)	1.6716	2,2
Aebp1	Vcan	0.75062	35.295	0.172	rgb(219,184,185)	1.7015	2,2
Zfp641	Ric3	0.75061	34.025	0.026	rgb(217,212,212)	1.676	2,2
Gm10324	Rdh10	0.75059	34.0975	0.098	rgb(218,198,199)	1.6775	2,2
Zfp358	Gab1	-0.75057	34.005	-4.0E-03	rgb(216,216,217)	1.6756	2,2
Foxb1	Rimkla	0.75055	36.2125	0.089	rgb(218,200,200)	1.7198	2,2
Lin28b	Padi1	-0.75053	35.44	-6.0E-02	rgb(204,209,219)	1.7044	2,2
Zfp820	Cap2	0.75051	33.9175	0.168	rgb(219,185,185)	1.6739	2,2
Tsc22d1	Cpne6	-0.75048	34.6	-2.3E-01	rgb(168,187,226)	1.6876	2,2
Zfp629	Cul9	0.75048	34.05	0.049	rgb(218,208,208)	1.6765	2,2
Tigd2	Arf1	-0.75046	34.8375	-2.1E-01	rgb(171,189,225)	1.6923	2,2
Zhx2	Ric8	-0.75044	34.2775	-2.7E-02	rgb(211,213,218)	1.6811	2,2
Zfp275	Dusp2	0.75042	36.0575	0.181	rgb(219,182,183)	1.7167	2,2
Arid5a	Neurl3	0.7504	36.205	0.205	rgb(219,178,178)	1.7197	2,2
Peg3	Sync	-0.75038	34.31	-6.0E-02	rgb(204,209,219)	1.6817	2,2
Zfp933	Got1	-0.75036	34.33	-7.9E-02	rgb(200,207,220)	1.6821	2,2
Zfp516	Maml3	0.75033	37.5425	0.167	rgb(219,185,185)	1.7464	2,2
Zfp932	Foxa1	-0.75033	33.95	-2.0E-01	rgb(174,191,225)	1.6745	2,2
Gm5595	Srsf12	-0.75031	34.1725	-1.7E-01	rgb(180,195,223)	1.679	2,2
Pou5f2	D630023F18Rik	-0.75029	33.6075	-1.1E-01	rgb(193,203,221)	1.6677	2,2
Tshz2	Fbn1	0.75027	34.955	0.08	rgb(218,202,202)	1.6947	2,2
Sp6	Sorl1	-0.75023	34.18	-5.5E-02	rgb(205,210,219)	1.6791	2,2
Zfp617	B3gnt8	-0.75023	34.18	-5.6E-02	rgb(205,210,219)	1.6791	2,2
Zfp26	Arrb2	-0.75021	35.185	-6.0E-02	rgb(204,209,219)	1.6993	2,2
Gm13242	Ccdc155	0.7502	33.91	0.035	rgb(217,210,210)	1.6737	2,2
Pou5f2	Krt14	-0.75018	33.7825	-3.3E-02	rgb(210,213,218)	1.6712	2,2
Rag1	Trim67	0.75016	34.585	0.21	rgb(219,177,177)	1.6872	2,2
Zfp750	B930041F14Rik	0.75014	33.825	0.075	rgb(218,203,203)	1.672	2,2
Zfp113	Gm2447	-0.75012	34.65	-1.5E-01	rgb(184,197,223)	1.6886	2,2
Casz1	Srpk2	-0.7501	34.1525	-1.5E-01	rgb(184,197,223)	1.6786	2,2
Grhl2	Hrc	0.75008	33.8775	0.127	rgb(218,193,193)	1.6731	2,2
Ankzf1	Unc13a	-0.75007	34.77	-1.6E-03	rgb(217,217,217)	1.691	2,2
Prdm8	Gapdhs	-0.75005	35.3075	-1.8E-01	rgb(178,193,224)	1.7017	2,2
Gli3	Smad6	0.75003	33.82	0.025	rgb(217,212,212)	1.6719	2,2
Zfp354c	Zbed4	-0.75001	34.195	-6.9E-02	rgb(202,208,220)	1.6794	2,2
Tsc22d1	Isg20	0.74999	34.16	0.16	rgb(219,186,187)	1.6787	2,2
Tsc22d1	Cdadc1	0.74997	33.5125	0.137	rgb(219,191,191)	1.6658	2,2
Satb2	Ppl	-0.74995	33.59	-9.1E-02	rgb(197,205,220)	1.6673	2,2
Tigd2	Fez2	0.74993	36.615	0.114	rgb(218,195,195)	1.7279	2,2
Zfp658	4921507P07Rik	0.74992	34.84	0.213	rgb(219,176,177)	1.6924	2,2
C030039L03Rik	Arl4d	-0.7499	34.1425	-1.4E-01	rgb(186,198,222)	1.6784	2,2
Zhx2	Itpka	-0.74988	35.31	-3.8E-02	rgb(209,212,218)	1.7018	2,2
Cenpt	Paqr3	0.74986	35.09	0.215	rgb(219,176,176)	1.6974	2,2
Drap1	Eef1a1	0.74984	34.475	0.099	rgb(218,198,198)	1.685	2,2
Zfp513	P4hb	-0.74982	33.7225	-9.8E-02	rgb(196,204,221)	1.67	2,2
Sohlh1	9530053A07Rik	0.7498	33.8925	0.018	rgb(217,214,214)	1.6734	2,2
Zbtb41	Trpc3	0.74979	33.885	0.01	rgb(217,215,215)	1.6732	2,2
Zfp873	Slc2a1	-0.74977	34.6	-9.9E-02	rgb(196,204,221)	1.6876	2,2
Tulp2	Myo1a	0.74975	33.6975	0.072	rgb(218,203,203)	1.6695	2,2
Dzip1	Sh3tc1	0.74973	35.0825	0.083	rgb(218,201,201)	1.6972	2,2
Nacc2	Zfp503	0.74971	34.29	0.039	rgb(217,210,210)	1.6813	2,2
Zfp287	Gpnmb	0.74969	34.0575	0.059	rgb(218,206,206)	1.6767	2,2
Zbtb5	Plac8	-0.74967	33.67	-1.7E-01	rgb(180,195,223)	1.6689	2,2
Zbtb11	Dhrs4	-0.74966	33.8575	-1.1E-01	rgb(193,203,221)	1.6727	2,2
Foxj1	Itpk1	0.74964	34.6725	0.049	rgb(218,208,208)	1.689	None
Foxp2	Arc	0.74962	34.3275	0.077	rgb(218,202,202)	1.6821	2,2
Zfp708	Vapb	-0.7496	34.295	-4.6E-02	rgb(207,211,219)	1.6814	2,2
Zfp960	Syngr1	-0.74958	34.1175	-1.2E-01	rgb(191,201,222)	1.6779	2,2
Grhl2	Creg2	0.74956	33.8225	0.071	rgb(218,203,203)	1.672	2,2
Tulp2	Lhfpl2	0.74954	35.0875	0.212	rgb(219,177,177)	1.6973	2,2
Zfp960	Arg2	0.74952	34.145	0.019	rgb(217,213,213)	1.6784	2,2
Satb2	Kank1	0.74951	33.5925	0.093	rgb(218,199,199)	1.6674	2,2
Zhx3	Lect1	-0.74949	33.935	-6.1E-02	rgb(204,209,219)	1.6742	2,2
Sgsm2	Map3k5	0.74947	36.15	0.15	rgb(219,188,189)	1.7186	2,2
Zfp532	Mageh1	0.74945	33.7125	0.087	rgb(218,200,201)	1.6698	2,2
Ybx2	Snx31	-0.74943	33.585	-8.6E-02	rgb(198,206,220)	1.6672	2,2
Hmgb1	Dusp8	-0.74941	34.86	-1.1E-01	rgb(193,202,221)	1.6928	2,2
Zfp11	Arap3	-0.74939	33.955	-7.9E-02	rgb(200,207,220)	1.6746	2,2
Zfp345	Gm6623	0.74938	33.5775	0.077	rgb(218,202,203)	1.6671	2,2
Skil	Ybey	-0.74936	34.35	-1.0E-01	rgb(195,204,221)	1.6825	2,2
Zfp600	Ifi27l2b	0.74934	33.7125	0.089	rgb(218,200,200)	1.6698	2,2
Gata3	Dock9	-0.74932	35.6875	-1.9E-01	rgb(176,192,224)	1.7093	2,2
Zfp462	Plekha6	0.7493	33.86	0.11	rgb(218,196,196)	1.6727	2,2
Tbx6	Dok4	0.74928	34.4325	0.059	rgb(218,206,206)	1.6842	2,2
Satb2	Selp	-0.74926	33.975	-1.0E-01	rgb(195,204,221)	1.675	2,2
Hes5	Tmem158	0.74925	34.54	0.041	rgb(217,209,209)	1.6863	2,2
Zfp867	Wisp1	0.74923	34.17	0.172	rgb(219,184,185)	1.6789	2,2
Egr1	Trip10	0.74921	36.1525	0.033	rgb(217,211,211)	1.7186	None
Naif1	Fnd3c2	0.74919	33.59	0.091	rgb(218,200,200)	1.6673	2,2
Batf	Zfp395	-0.74917	36.1825	-5.5E-02	rgb(205,210,219)	1.7192	None
Sohlh1	Mirg	0.74915	33.57	0.069	rgb(218,204,204)	1.6669	2,2
Grhl2	Apold1	0.74913	33.77	0.02	rgb(217,213,213)	1.6709	2,2
St18	Rtl1	0.74911	35.115	0.115	rgb(218,195,195)	1.6979	2,2
Dr1	B3galnt1	-0.7491	34.015	-1.6E-02	rgb(214,215,218)	1.6758	2,2
Prox2	Gusb	0.74908	34.3525	0.102	rgb(218,197,198)	1.6826	2,2
Ovol2	Npr1	-0.74906	33.68	-5.5E-02	rgb(205,210,219)	1.6691	2,2
Zfp944	Zfp467	-0.74904	34.2925	-4.1E-02	rgb(208,212,219)	1.6814	2,2
Nacc2	Obscn	0.74902	34.1625	0.037	rgb(217,210,210)	1.6788	2,2
Zfp608	Ly96	0.749	34.15	0.025	rgb(217,212,212)	1.6785	2,2
Zfp345	Cldnd2	0.74898	34.08	0.082	rgb(218,201,202)	1.6771	2,2
Fbxl19	Rnf181	-0.74897	34.8025	-1.8E-01	rgb(178,194,224)	1.6916	2,2
Zfp618	Robo1	0.74895	34.155	0.029	rgb(217,211,211)	1.6786	2,2
E2f1	Dtl	0.74893	39.93	0.307	rgb(220,158,159)	1.7942	None
Gm10778	Adam4	0.74891	33.81	0.061	rgb(218,205,205)	1.6717	2,2
Zfp932	Dnm1	-0.74889	34.25	-1.2E-01	rgb(190,201,222)	1.6805	2,2
D3Ertd254e	Bik	0.74887	33.7	0.201	rgb(219,179,179)	1.6695	2,2
Gm13242	Lpar1	0.74885	33.8025	0.053	rgb(218,207,207)	1.6716	2,2
