Regulator	Target	Weight	stroke
Fosl2	Tle6	1.1763	rgb(220,161,161)
Batf	Tlk1	-1.8367	rgb(117,156,234)
Maf	Tlk1	-1.2039	rgb(152,177,228)
Irf4	Tlr1	-1.7889	rgb(120,158,234)
Nfe2l2	Tm2d1	-1.2015	rgb(152,177,228)
Irf4	Tm4sf5	1.1845	rgb(220,160,161)
Batf	Tm6sf1	1.6139	rgb(221,140,141)
Batf	Tm7sf3	-1.7048	rgb(124,161,233)
Maf	Tm7sf3	-1.871	rgb(115,155,235)
Batf	Tm9sf1	-1.3063	rgb(146,174,229)
Fosl2	Tmbim1	-1.3036	rgb(146,174,229)
Batf	Tmc6	-1.738	rgb(123,160,234)
Maf	Tmc6	-1.7406	rgb(122,160,234)
Batf	Tmc8	-1.7244	rgb(123,160,233)
Irf4	Tmc8	-1.9326	rgb(112,153,235)
Etv6	Tmc8	-1.4292	rgb(139,170,231)
Batf	Tmcc1	-1.7796	rgb(120,158,234)
Maf	Tmem106b	-1.0006	rgb(163,184,227)
Stat3	Tmem106b	1.1225	rgb(220,163,164)
Stat3	Tmem106c	1.3608	rgb(221,152,153)
Fosl2	Tmem109	-1.3465	rgb(144,173,230)
Maf	Tmem110	-1.7511	rgb(122,159,234)
Hif1a	Tmem115	1.4824	rgb(221,146,147)
Maf	Tmem131	-1.7402	rgb(122,160,234)
Stat3	Tmem131	1.7437	rgb(222,134,135)
Batf	Tmem135	-1.8621	rgb(116,155,235)
Fosl2	Tmem143	1.5167	rgb(221,145,145)
Maf	Tmem154	-1.8623	rgb(116,155,235)
Hif1a	Tmem154	-1.2404	rgb(150,176,229)
Batf	Tmem164	-1.7662	rgb(121,159,234)
Maf	Tmem168	-1.2463	rgb(149,176,229)
Hif1a	Tmem170b	1.281	rgb(221,156,156)
Batf	Tmem173	-1.3812	rgb(142,171,230)
Stat3	Tmem173	-1.6775	rgb(126,162,233)
Fosl2	Tmem173	-1.6621	rgb(127,162,233)
Batf	Tmem176a	1.6739	rgb(222,137,138)
Irf4	Tmem176a	1.785	rgb(222,132,133)
Maf	Tmem176a	-1.1233	rgb(156,180,228)
Stat3	Tmem176a	1.6111	rgb(221,140,141)
Rorc	Tmem176a	1.4183	rgb(221,149,150)
Fosl2	Tmem176a	-1.2516	rgb(149,176,229)
Batf	Tmem176b	1.7766	rgb(222,132,133)
Irf4	Tmem176b	1.8548	rgb(222,128,129)
Stat3	Tmem176b	1.5859	rgb(221,141,142)
Rorc	Tmem176b	1.3864	rgb(221,151,151)
Fosl2	Tmem176b	-1.4238	rgb(140,170,231)
Fosl2	Tmem180	1.5257	rgb(221,144,145)
Batf	Tmem184b	1.8068	rgb(222,131,132)
Irf4	Tmem184b	1.8858	rgb(222,127,128)
Stat3	Tmem184b	1.3014	rgb(221,155,155)
Batf	Tmem19	-1.4518	rgb(138,169,231)
Irf4	Tmem19	-1.5595	rgb(132,165,232)
Batf	Tmem194	-1.7433	rgb(122,159,234)
Fosl2	Tmem194b	1.5284	rgb(221,144,145)
Batf	Tmem2	-1.8144	rgb(118,157,234)
Irf4	Tmem2	1.9107	rgb(222,126,127)
Maf	Tmem2	1.5446	rgb(221,143,144)
Fosl2	Tmem205	1.1287	rgb(220,163,164)
Batf	Tmem209	-1.6247	rgb(129,163,232)
Etv6	Tmem216	1.4798	rgb(221,146,147)
Maf	Tmem223	-1.491	rgb(136,168,231)
Irf4	Tmem229b	-1.6133	rgb(129,164,232)
Maf	Tmem229b	-1.2004	rgb(152,177,228)
Rorc	Tmem30a	-1.6628	rgb(127,162,233)
Batf	Tmem38b	-1.0683	rgb(159,182,227)
Batf	Tmem41b	-1.2715	rgb(148,175,229)
Hif1a	Tmem55b	1.7738	rgb(222,132,133)
Etv6	Tmem55b	-1.4457	rgb(138,169,231)
Nfe2l2	Tmem60	1.4959	rgb(221,145,146)
Hif1a	Tmem60	1.7222	rgb(222,135,136)
Rorc	Tmem65	-1.1619	rgb(154,179,228)
Nfe2l2	Tmem67	-1.0432	rgb(160,183,227)
Irf4	Tmem71	-1.8736	rgb(115,155,235)
Maf	Tmem71	-1.6589	rgb(127,162,233)
Stat3	Tmem71	1.0593	rgb(220,166,167)
Rorc	Tmem71	-1.159	rgb(154,179,228)
Fosl2	Tmem71	1.7193	rgb(222,135,136)
Hif1a	Tmem71	1.3492	rgb(221,153,153)
Nfe2l2	Tmem86b	1.5496	rgb(221,143,144)
Batf	Tmem97	-1.5533	rgb(133,166,232)
Fosl2	Tmem97	-1.3144	rgb(146,174,229)
Hif1a	Tmem97	1.7931	rgb(222,131,132)
Stat3	Tmf1	1.5468	rgb(221,143,144)
Batf	Tmsb10	1.9179	rgb(222,125,126)
Irf4	Tmsb10	1.825	rgb(222,130,131)
Stat3	Tmsb10	1.6218	rgb(221,139,140)
Hif1a	Tmsb10	1.7843	rgb(222,132,133)
Maf	Tmsb4x	-1.9314	rgb(112,153,235)
Irf4	Tmtc2	1.7233	rgb(222,135,135)
Maf	Tmtc2	1.7541	rgb(222,133,134)
Stat3	Tmtc2	1.1122	rgb(220,164,164)
Fosl2	Tmtc2	1.7914	rgb(222,131,132)
Hif1a	Tmtc2	1.8058	rgb(222,131,132)
Batf	Tmtc4	1.8666	rgb(222,128,129)
Irf4	Tmtc4	1.7972	rgb(222,131,132)
Hif1a	Tmtc4	1.5248	rgb(221,144,145)
Maf	Tmx3	-1.0954	rgb(158,181,227)
Irf4	Tnf	1.9519	rgb(222,124,125)
Maf	Tnf	-1.9868	rgb(109,151,236)
Rorc	Tnf	1.9887	rgb(222,122,123)
Fosl2	Tnf	-1.9473	rgb(111,153,236)
Fosl2	Tnfaip1	-1.0461	rgb(160,182,227)
Batf	Tnfaip3	1.8664	rgb(222,128,129)
Irf4	Tnfaip3	1.8655	rgb(222,128,129)
Maf	Tnfaip3	-1.806	rgb(119,157,234)
Rorc	Tnfaip3	1.7509	rgb(222,133,134)
Batf	Tnfaip8	-1.9691	rgb(110,152,236)
Maf	Tnfaip8	-1.9863	rgb(109,151,236)
Hif1a	Tnfaip8l2	1.4422	rgb(221,148,149)
Fosl2	Tnfrsf10b	-1.0468	rgb(160,182,227)
Maf	Tnfrsf18	-1.9434	rgb(111,153,235)
Rorc	Tnfrsf18	-1.9103	rgb(113,154,235)
Hif1a	Tnfrsf18	1.9049	rgb(222,126,127)
Batf	Tnfrsf1b	-1.9675	rgb(110,152,236)
Irf4	Tnfrsf1b	-1.9702	rgb(110,152,236)
Stat3	Tnfrsf1b	-1.711	rgb(124,160,233)
Hif1a	Tnfrsf1b	1.7444	rgb(222,134,134)
Batf	Tnfrsf23	-1.075	rgb(159,181,227)
Batf	Tnfrsf25	1.8693	rgb(222,128,129)
Stat3	Tnfrsf25	1.9516	rgb(222,124,125)
Rorc	Tnfrsf25	1.9522	rgb(222,124,125)
Maf	Tnfrsf26	1.9146	rgb(222,125,126)
Stat3	Tnfrsf26	1.8465	rgb(222,129,130)
Rorc	Tnfrsf26	-1.5085	rgb(135,167,231)
Fosl2	Tnfrsf26	1.9629	rgb(222,123,124)
Irf4	Tnfrsf4	1.8499	rgb(222,129,130)
Hif1a	Tnfrsf4	1.9018	rgb(222,126,127)
Batf	Tnfrsf8	1.9693	rgb(222,123,124)
Irf4	Tnfrsf8	1.96	rgb(222,123,124)
Maf	Tnfrsf8	-1.9309	rgb(112,153,235)
Stat3	Tnfrsf8	1.9221	rgb(222,125,126)
Fosl2	Tnfrsf8	-1.9138	rgb(113,154,235)
Hif1a	Tnfrsf8	1.6462	rgb(222,138,139)
Irf4	Tnfrsf9	-1.9593	rgb(111,152,236)
Maf	Tnfrsf9	-1.9553	rgb(111,152,236)
Rorc	Tnfrsf9	-1.9446	rgb(111,153,235)
Fosl2	Tnfrsf9	1.8591	rgb(222,128,129)
Hif1a	Tnfrsf9	1.9544	rgb(222,124,125)
Irf4	Tnfsf10	-1.26	rgb(149,175,229)
Maf	Tnfsf10	-1.3266	rgb(145,173,230)
Fosl2	Tnfsf10	-1.7605	rgb(121,159,234)
Irf4	Tnfsf11	-1.7498	rgb(122,159,234)
Maf	Tnfsf11	-1.6054	rgb(130,164,232)
Stat3	Tnfsf11	-1.2733	rgb(148,175,229)
Fosl2	Tnfsf11	-1.3208	rgb(145,173,230)
Maf	Tnfsf14	-1.7681	rgb(121,159,234)
Rorc	Tnfsf14	1.9341	rgb(222,125,126)
Fosl2	Tnfsf14	-1.8211	rgb(118,157,234)
Hif1a	Tnfsf14	1.6722	rgb(222,137,138)
Batf	Tnfsf4	1.8639	rgb(222,128,129)
Irf4	Tnfsf4	-1.9126	rgb(113,154,235)
Maf	Tnfsf4	-1.2062	rgb(151,177,228)
Stat3	Tnfsf4	-1.2508	rgb(149,176,229)
Fosl2	Tnfsf4	-1.8228	rgb(118,157,234)
Batf	Tnfsf8	-1.9806	rgb(109,152,236)
Irf4	Tnfsf8	-1.9772	rgb(110,152,236)
Fosl2	Tnfsf8	1.9472	rgb(222,124,125)
Maf	Tnfsf9	-1.7708	rgb(121,159,234)
Fosl2	Tnfsf9	-1.7476	rgb(122,159,234)
Hif1a	Tnfsf9	1.7812	rgb(222,132,133)
Fosl2	Tnip1	1.7561	rgb(222,133,134)
Irf4	Tnip2	1.6757	rgb(222,137,138)
Stat3	Tnip2	1.8431	rgb(222,129,130)
Rorc	Tnip2	-1.5287	rgb(134,167,232)
Batf	Tnip3	1.93	rgb(222,125,126)
Irf4	Tnip3	1.9096	rgb(222,126,127)
Maf	Tnip3	-1.8408	rgb(117,156,235)
Rorc	Tnip3	-1.3327	rgb(145,173,230)
Fosl2	Tnip3	-1.8944	rgb(114,154,235)
Batf	Tnk2	1.7909	rgb(222,131,132)
Irf4	Tnk2	1.7484	rgb(222,133,134)
Stat3	Tnk2	1.6846	rgb(222,136,137)
Rorc	Tnk2	1.8356	rgb(222,129,130)
Fosl2	Tnk2	-1.8242	rgb(118,157,234)
Stat3	Tnni1	-1.2278	rgb(150,176,229)
Hif1a	Tnp2	1.8795	rgb(222,127,128)
Etv6	Tnrc18	-1.0608	rgb(159,182,227)
Fosl2	Tnrc6b	1.8943	rgb(222,126,127)
Irf4	Tns1	-1.4857	rgb(136,168,231)
Batf	Tns4	-1.4627	rgb(138,169,231)
Hif1a	Tom1	1.458	rgb(221,147,148)
Etv6	Tom1l2	-1.5777	rgb(131,165,232)
Maf	Tomm22	-1.1889	rgb(152,178,228)
Batf	Tomm34	-1.4756	rgb(137,168,231)
Fosl2	Tomm40	-1.0869	rgb(158,181,227)
Hif1a	Tomm40	1.4597	rgb(221,147,148)
Fosl2	Tomm5	-1.36	rgb(143,172,230)
Hif1a	Tomm6	1.7938	rgb(222,131,132)
Batf	Tomm7	-1.0092	rgb(162,184,227)
Maf	Top1	-1.3862	rgb(142,171,230)
Fosl2	Top1	-1.7893	rgb(120,158,234)
Batf	Top2a	-1.5514	rgb(133,166,232)
Batf	Tor1aip2	-1.7095	rgb(124,161,233)
Irf4	Tox	-1.9941	rgb(109,151,236)
Rorc	Tox	1.7603	rgb(222,133,134)
Fosl2	Tox	-1.9411	rgb(112,153,235)
Batf	Tpbg	1.5472	rgb(221,143,144)
Irf4	Tpbg	1.2206	rgb(220,159,159)
Maf	Tpbg	-1.5122	rgb(135,167,231)
Stat3	Tpbg	1.4586	rgb(221,147,148)
Fosl2	Tpbg	1.6608	rgb(222,138,138)
Batf	Tpcn1	1.1515	rgb(220,162,163)
Batf	Tpd52	1.1566	rgb(220,162,162)
Maf	Tpd52	-1.1564	rgb(154,179,228)
Stat3	Tpd52	1.2421	rgb(220,158,158)
Hif1a	Tpd52	1.7479	rgb(222,133,134)
Irf4	Tpi1	1.4106	rgb(221,150,150)
Stat3	Tpi1	1.5466	rgb(221,143,144)
Hif1a	Tpi1	1.8958	rgb(222,126,127)
Batf	Tpk1	-1.8856	rgb(115,155,235)
Batf	Tpm4	1.8001	rgb(222,131,132)
Stat3	Tpp1	1.7875	rgb(222,132,132)
Irf4	Tpx2	1.2312	rgb(220,158,159)
Batf	Tra2a	-1.3862	rgb(142,171,230)
Hif1a	Tradd	1.4571	rgb(221,147,148)
Maf	Traf1	-1.955	rgb(111,152,236)
Rorc	Traf1	-1.827	rgb(118,157,234)
Rorc	Traf3ip3	-1.5537	rgb(133,166,232)
Irf4	Traf4	1.8328	rgb(222,129,130)
Maf	Trafd1	-1.4556	rgb(138,169,231)
Fosl2	Trafd1	1.5124	rgb(221,145,145)
Maf	Traip	-1.0065	rgb(162,184,227)
Fosl2	Traip	-1.2781	rgb(148,175,229)
Fosl2	Trak2	-1.6138	rgb(129,164,232)
Fosl2	Trappc6a	1.3081	rgb(221,154,155)
Hif1a	Trappc6a	1.9395	rgb(222,124,125)
Batf	Trat1	1.7935	rgb(222,131,132)
Maf	Trat1	-1.0153	rgb(162,183,227)
Etv6	Trdmt1	1.4029	rgb(221,150,151)
Irf4	Treml2	1.7124	rgb(222,135,136)
Rorc	Treml2	-1.7974	rgb(119,158,234)
Fosl2	Treml2	1.8496	rgb(222,129,130)
Nfe2l2	Treml2	1.9447	rgb(222,124,125)
Etv6	Treml2	-1.4173	rgb(140,170,230)
Irf4	Trerf1	1.8656	rgb(222,128,129)
Maf	Trerf1	-1.9659	rgb(110,152,236)
Stat3	Trerf1	1.9313	rgb(222,125,126)
Fosl2	Trerf1	-1.9887	rgb(109,151,236)
Maf	Trib1	-1.9444	rgb(111,153,235)
Stat3	Trib1	-1.9283	rgb(112,153,235)
Fosl2	Trib1	-1.9849	rgb(109,151,236)
Maf	Trib2	-1.9226	rgb(113,153,235)
Stat3	Trib2	1.8098	rgb(222,130,131)
Rorc	Trib2	-1.8218	rgb(118,157,234)
Batf	Trib3	1.5922	rgb(221,141,142)
Irf4	Trib3	1.7598	rgb(222,133,134)
Hif1a	Trib3	-1.894	rgb(114,154,235)
Irf4	Trim12a	-1.88	rgb(115,155,235)
Maf	Trim12a	-1.7521	rgb(122,159,234)
Stat3	Trim12a	-1.6293	rgb(129,163,232)
Fosl2	Trim12a	-1.8637	rgb(116,155,235)
Etv6	Trim12a	-1.538	rgb(133,166,232)
Stat3	Trim16	1.5381	rgb(221,143,144)
Rorc	Trim16	1.7109	rgb(222,135,136)
Maf	Trim23	-1.2562	rgb(149,176,229)
Irf4	Trim30a	1.4452	rgb(221,148,149)
Stat3	Trim30a	-1.8161	rgb(118,157,234)
Irf4	Trim30d	1.1245	rgb(220,163,164)
Stat3	Trim30d	-1.5527	rgb(133,166,232)
Fosl2	Trim30d	-1.67	rgb(126,162,233)
Batf	Trim34a	1.0001	rgb(220,169,170)
Fosl2	Trim34a	-1.0492	rgb(160,182,227)
Batf	Trim46	1.4837	rgb(221,146,147)
Irf4	Trim46	1.7964	rgb(222,131,132)
Stat3	Trim46	1.7881	rgb(222,132,132)
Fosl2	Trim56	1.1819	rgb(220,161,161)
Batf	Trio	-1.9567	rgb(111,152,236)
Irf4	Trio	-1.8969	rgb(114,154,235)
Fosl2	Trio	1.8404	rgb(222,129,130)
Batf	Triobp	1.0035	rgb(220,169,170)
Irf4	Triobp	1.0207	rgb(220,168,169)
Hif1a	Triobp	1.5916	rgb(221,141,142)
Irf4	Trip10	1.1983	rgb(220,160,160)
Etv6	Trip10	-1.4568	rgb(138,169,231)
Fosl2	Trip13	-1.0882	rgb(158,181,227)
Batf	Trmt11	-1.6506	rgb(127,162,233)
Maf	Trmt11	-1.3145	rgb(146,174,230)
Rorc	Trmt61a	1.6005	rgb(221,140,141)
Fosl2	Trmt61a	-1.86	rgb(116,156,235)
Irf4	Trove2	1.5253	rgb(221,144,145)
Stat3	Trove2	1.6814	rgb(222,137,137)
Batf	Trp53i11	1.8544	rgb(222,128,129)
Irf4	Trp53i11	1.7482	rgb(222,133,134)
Fosl2	Trp53i11	1.8132	rgb(222,130,131)
Irf4	Trp53i13	1.6733	rgb(222,137,138)
Hif1a	Trp53i13	1.3712	rgb(221,151,152)
Rorc	Trp53inp1	-1.8528	rgb(116,156,235)
Fosl2	Trp53inp1	1.6571	rgb(222,138,139)
Fosl2	Trp53inp2	-1.158	rgb(154,179,228)
Batf	Trpa1	-1.1466	rgb(155,179,228)
Irf4	Trpa1	-1.0263	rgb(161,183,227)
Fosl2	Trpa1	-1.3608	rgb(143,172,230)
Irf4	Trpm6	-1.9231	rgb(113,153,235)
Maf	Trpm6	-1.772	rgb(121,158,234)
Rorc	Trpm6	-1.613	rgb(129,164,232)
Fosl2	Trpm6	-1.8097	rgb(119,157,234)
Etv6	Trpm6	1.0126	rgb(220,169,169)
Batf	Trps1	1.9597	rgb(222,123,124)
Irf4	Trps1	1.9806	rgb(222,122,123)
Nfe2l2	Trpt1	-1.8323	rgb(118,156,234)
Etv6	Trpv2	-1.8544	rgb(116,156,235)
Irf4	Tsc22d1	-1.4211	rgb(140,170,231)
Fosl2	Tsc22d3	1.5016	rgb(221,145,146)
Hif1a	Tsc22d4	1.6956	rgb(222,136,137)
Hif1a	Tshz1	1.6406	rgb(222,139,139)
Hif1a	Tsnax	1.5373	rgb(221,144,144)
Stat3	Tspan13	-1.7726	rgb(121,158,234)
Rorc	Tspan13	-1.1745	rgb(153,178,228)
Fosl2	Tspan13	1.7982	rgb(222,131,132)
Batf	Tspan2	-1.8039	rgb(119,157,234)
Irf4	Tspan2	1.8103	rgb(222,130,131)
Maf	Tspan2	1.7631	rgb(222,133,134)
Rorc	Tspan2	1.2249	rgb(220,158,159)
Fosl2	Tspan2	-1.7624	rgb(121,159,234)
Maf	Tspan3	-1.823	rgb(118,157,234)
Fosl2	Tspan32	1.6678	rgb(222,137,138)
Nfe2l2	Tspan4	1.3434	rgb(221,153,153)
Batf	Tspan5	1.9695	rgb(222,123,124)
Stat3	Tspan5	1.9552	rgb(222,124,125)
Etv6	Tspan5	-1.2991	rgb(146,174,229)
Batf	Tspan6	1.211	rgb(220,159,160)
Irf4	Tspan6	1.1287	rgb(220,163,164)
Fosl2	Tspo	1.5749	rgb(221,142,143)
Hif1a	Tspo	1.4967	rgb(221,145,146)
Maf	Tspyl1	-1.0993	rgb(157,181,227)
Hif1a	Tspyl1	1.4746	rgb(221,147,147)
Batf	Tsr1	-1.7359	rgb(123,160,234)
Fosl2	Tsr1	-1.7113	rgb(124,160,233)
Irf4	Tsr2	-1.0113	rgb(162,184,227)
Rorc	Ttc14	-1.133	rgb(155,180,228)
Fosl2	Ttc27	-1.7814	rgb(120,158,234)
Batf	Ttc39b	-1.9606	rgb(111,152,236)
Irf4	Ttc39b	-1.8712	rgb(115,155,235)
Batf	Ttc39c	1.9369	rgb(222,124,125)
Irf4	Ttc39c	1.8734	rgb(222,127,128)
Stat3	Ttc39c	1.4956	rgb(221,146,146)
Rorc	Ttc39c	-1.4965	rgb(136,168,231)
Hif1a	Ttc39c	1.1349	rgb(220,163,163)
Nfe2l2	Ttl	1.2589	rgb(220,157,157)
Batf	Ttll1	1.294	rgb(221,155,156)
Stat3	Ttll5	1.4783	rgb(221,146,147)
Irf4	Ttyh3	-1.7152	rgb(124,160,233)
Stat3	Ttyh3	-1.6806	rgb(126,161,233)
Etv6	Ttyh3	-1.7327	rgb(123,160,233)
Fosl2	Tuba1a	-1.6729	rgb(126,162,233)
Fosl2	Tuba1b	-1.7541	rgb(122,159,234)
Hif1a	Tuba1c	1.6656	rgb(222,137,138)
Fosl2	Tuba4a	-1.0674	rgb(159,182,227)
Maf	Tubb2a	-1.1247	rgb(156,180,228)
Fosl2	Tubb2a	-1.7497	rgb(122,159,234)
Maf	Tubb2b	-1.1373	rgb(155,179,228)
Fosl2	Tubb2b	-1.2852	rgb(147,175,229)
Batf	Tubb6	1.543	rgb(221,143,144)
Stat3	Tubb6	1.5677	rgb(221,142,143)
Hif1a	Tubb6	1.6116	rgb(221,140,141)
Hif1a	Tube1	1.7019	rgb(222,136,137)
Irf4	Tubgcp5	-1.4371	rgb(139,170,231)
Maf	Tusc3	-1.1384	rgb(155,179,228)
Hif1a	Tut1	1.7592	rgb(222,133,134)
Fosl2	Twf1	-1.7767	rgb(121,158,234)
Hif1a	Twf2	1.5095	rgb(221,145,146)
Maf	Twsg1	-1.9217	rgb(113,154,235)
Fosl2	Twsg1	-1.8549	rgb(116,156,235)
Maf	Txk	1.9143	rgb(222,126,126)
Stat3	Txk	1.6511	rgb(222,138,139)
Rorc	Txk	1.8329	rgb(222,129,130)
Fosl2	Txk	1.9543	rgb(222,124,125)
Stat3	Txn1	-1.4982	rgb(136,168,231)
Fosl2	Txn2	-1.3196	rgb(145,173,230)
Irf4	Txnip	1.3152	rgb(221,154,155)
Stat3	Txnip	1.5225	rgb(221,144,145)
Fosl2	Txnip	1.3182	rgb(221,154,155)
Fosl2	Txnrd1	-1.6265	rgb(129,163,232)
Batf	Tyms	-1.0286	rgb(161,183,227)
Fosl2	Tyms	-1.0421	rgb(160,183,227)
Batf	Uap1	-1.5496	rgb(133,166,232)
Fosl2	Uap1l1	1.2163	rgb(220,159,159)
Irf4	Uba1	1.1739	rgb(220,161,161)
Irf4	Uba3	1.875	rgb(222,127,128)
Maf	Uba3	-1.7339	rgb(123,160,233)
Maf	Uba6	-1.0119	rgb(162,184,227)
Stat3	Uba7	-1.2069	rgb(151,177,228)
Rorc	Ubac2	-1.9741	rgb(110,152,236)
Irf4	Ubash3a	-1.8657	rgb(116,155,235)
Stat3	Ubash3a	-1.722	rgb(123,160,233)
Fosl2	Ubash3a	-1.8852	rgb(115,155,235)
Batf	Ubash3b	-1.974	rgb(110,152,236)
Irf4	Ubash3b	-1.9623	rgb(110,152,236)
Maf	Ubash3b	-1.6037	rgb(130,164,232)
Rorc	Ubash3b	-1.7695	rgb(121,159,234)
Rorc	Ube2b	-1.8639	rgb(116,155,235)
Nfe2l2	Ube2e3	1.3451	rgb(221,153,153)
Maf	Ube2g1	-1.5877	rgb(131,165,232)
Rorc	Ube2h	-1.0797	rgb(158,181,227)
Fosl2	Ube2h	1.8038	rgb(222,131,132)
Nfe2l2	Ube2j2	1.3856	rgb(221,151,151)
Hif1a	Ube2j2	1.5	rgb(221,145,146)
Stat3	Ube2o	1.1018	rgb(220,164,165)
Hif1a	Ube2o	1.4417	rgb(221,148,149)
Stat3	Ube2q2	1.3248	rgb(221,154,154)
Rorc	Ube2q2	-1.2412	rgb(150,176,229)
Hif1a	Ube2v1	1.8378	rgb(222,129,130)
Hif1a	Ube2z	1.642	rgb(222,139,139)
Nfe2l2	Ube4a	1.9044	rgb(222,126,127)
Fosl2	Ubiad1	-1.15	rgb(155,179,228)
Stat3	Ubn2	1.0828	rgb(220,165,166)
Hif1a	Ubn2	1.6861	rgb(222,136,137)
Irf4	Ubtd1	1.7865	rgb(222,132,133)
Stat3	Ubtd1	1.8308	rgb(222,129,130)
Fosl2	Ubtd1	1.7982	rgb(222,131,132)
Hif1a	Ubtd1	1.7216	rgb(222,135,136)
Fosl2	Ubtd2	-1.3545	rgb(143,172,230)
Fosl2	Ubtf	-1.1146	rgb(156,180,228)
Batf	Ubxn11	-1.7124	rgb(124,160,233)
Rorc	Ubxn11	-1.8092	rgb(119,157,234)
Maf	Ubxn2a	-1.13	rgb(156,180,228)
Fosl2	Ubxn2a	-1.2827	rgb(147,175,229)
Maf	Ubxn2b	-1.1595	rgb(154,179,228)
Fosl2	Ucp2	1.5255	rgb(221,144,145)
Hif1a	Ucp2	1.4616	rgb(221,147,148)
Stat3	Ufsp2	1.303	rgb(221,155,155)
Hif1a	Ufsp2	1.9166	rgb(222,125,126)
Hif1a	Ugdh	1.5124	rgb(221,145,145)
Irf4	Uhrf1bp1l	1.7172	rgb(222,135,136)
Stat3	Uhrf1bp1l	1.4019	rgb(221,150,151)
Maf	Uhrf2	-1.1047	rgb(157,181,228)
Maf	Ulk1	1.5991	rgb(221,141,141)
Irf4	Ulk2	1.1512	rgb(220,162,163)
Stat3	Ulk2	1.3884	rgb(221,151,151)
Hif1a	Ulk3	1.7061	rgb(222,135,136)
Fosl2	Umps	-1.2646	rgb(148,175,229)
Batf	Unc119b	1.8286	rgb(222,130,131)
Irf4	Unc119b	1.8586	rgb(222,128,129)
Stat3	Unc119b	1.7459	rgb(222,134,134)
Hif1a	Unc119b	1.3026	rgb(221,155,155)
Batf	Unc13a	-1.8481	rgb(117,156,235)
Maf	Unc13a	-1.4267	rgb(140,170,231)
Stat3	Unc13a	1.9304	rgb(222,125,126)
Rorc	Unc13a	-1.5083	rgb(135,167,231)
Hif1a	Unc13a	1.9749	rgb(222,123,124)
Maf	Unc93b1	-1.7633	rgb(121,159,234)
Stat3	Unc93b1	-1.3561	rgb(143,172,230)
Nfe2l2	Unkl	1.7978	rgb(222,131,132)
Batf	Upb1	1.931	rgb(222,125,126)
Irf4	Upb1	1.7618	rgb(222,133,134)
Stat3	Upb1	1.6715	rgb(222,137,138)
Rorc	Upb1	-1.6888	rgb(125,161,233)
Fosl2	Upb1	-1.9132	rgb(113,154,235)
Nfe2l2	Upb1	-1.0944	rgb(158,181,227)
Batf	Upf2	-1.1315	rgb(156,180,228)
Batf	Upp1	1.9416	rgb(222,124,125)
Irf4	Upp1	1.8966	rgb(222,126,127)
Stat3	Upp1	1.903	rgb(222,126,127)
Rorc	Upp1	1.9151	rgb(222,125,126)
Fosl2	Upp1	1.957	rgb(222,123,124)
Hif1a	Upp1	1.3583	rgb(221,152,153)
Hif1a	Uqcr11	1.7077	rgb(222,135,136)
Batf	Uqcrfs1	-1.9113	rgb(113,154,235)
Hif1a	Uqcrh	1.6861	rgb(222,136,137)
Hif1a	Usf2	1.7132	rgb(222,135,136)
Hif1a	Usmg5	1.4697	rgb(221,147,147)
Fosl2	Usp10	-1.4612	rgb(138,169,231)
Fosl2	Usp12	-1.097	rgb(157,181,227)
Maf	Usp18	1.1449	rgb(220,162,163)
Irf4	Usp22	1.7706	rgb(222,132,133)
Stat3	Usp22	1.478	rgb(221,146,147)
Maf	Usp25	-1.2433	rgb(149,176,229)
Fosl2	Usp28	1.8177	rgb(222,130,131)
Etv6	Usp28	-1.1381	rgb(155,179,228)
Fosl2	Usp31	-1.1991	rgb(152,177,228)
Irf4	Usp49	1.5288	rgb(221,144,145)
Hif1a	Usp5	1.8328	rgb(222,129,130)
Hif1a	Usp53	1.6695	rgb(222,137,138)
Irf4	Ust	1.9521	rgb(222,124,125)
Stat3	Ust	1.723	rgb(222,135,136)
Rorc	Ust	-1.8906	rgb(114,155,235)
Fosl2	Ust	1.8131	rgb(222,130,131)
Hif1a	Ust	1.6523	rgb(222,138,139)
Batf	Utp14b	-1.351	rgb(144,172,230)
Stat3	Utp14b	1.3455	rgb(221,153,153)
Fosl2	Utp18	-1.1134	rgb(157,180,228)
Fosl2	Utp20	-1.0001	rgb(163,184,227)
Irf4	Utrn	-1.7979	rgb(119,158,234)
Maf	Utrn	-1.6575	rgb(127,162,233)
Rorc	Utrn	-1.1451	rgb(155,179,228)
Fosl2	Utrn	1.9273	rgb(222,125,126)
Maf	Uty	-1.5439	rgb(133,166,232)
Batf	Uvrag	1.8848	rgb(222,127,128)
Fosl2	Vac14	-1.2397	rgb(150,176,229)
Etv6	Vac14	-1.19	rgb(152,178,228)
Hif1a	Vamp2	1.856	rgb(222,128,129)
Rorc	Vamp4	-1.4368	rgb(139,170,231)
Fosl2	Vamp4	1.4492	rgb(221,148,148)
Hif1a	Vapb	1.5435	rgb(221,143,144)
Etv6	Vars2	-1.7265	rgb(123,160,233)
Batf	Vat1	1.1494	rgb(220,162,163)
Maf	Vaultrc5	-1.1692	rgb(154,178,228)
Batf	Vav2	-1.694	rgb(125,161,233)
Maf	Vav2	-1.0091	rgb(162,184,227)
Irf4	Vav3	-1.7722	rgb(121,158,234)
Stat3	Vav3	-1.0104	rgb(162,184,227)
Batf	Vax2	1.5767	rgb(221,142,142)
