TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Epm2a	0.99674	50.14	0.635	rgb(224, 96, 97)	1.9939	2,2
Kdm2b	Hist1h1a	0.99674	50.14	0.644	rgb(224, 94, 95)	1.9939	None
Stat1	Pml	0.99674	50.14	0.641	rgb(224, 94, 96)	1.9939	None
Stat3	Susd3	0.99674	50.14	0.642	rgb(224, 94, 96)	1.9939	None
Whsc1	Anln	0.99674	50.14	0.642	rgb(224, 94, 96)	1.9939	2,2
Zfp280b	Zfp467	0.99674	50.14	0.639	rgb(224, 95, 96)	1.9939	2,2
Zfp385a	Psrc1	0.99674	50.14	0.636	rgb(224, 96, 97)	1.9939	2,2
E2f1	Wee1	0.99648	50.17	0.669	rgb(224, 89, 91)	1.9945	None
Epas1	Gsn	0.99648	50.17	0.666	rgb(224, 90, 91)	1.9945	2,2
Ets2	Sept9	-0.99648	50.17	-6.7E-01	rgb( 71,128,243)	1.9945	None
Irf1	Erap1	0.99648	50.17	0.669	rgb(224, 89, 91)	1.9945	None
Irf1	Igtp	0.99648	50.17	0.667	rgb(224, 90, 91)	1.9945	None
Irf4	Abcd3	-0.99648	50.17	-6.7E-01	rgb( 71,128,243)	1.9945	None
Mxd3	Cog6	0.99648	50.17	0.669	rgb(224, 89, 91)	1.9945	2,2
Rela	Ifit2	-0.99648	50.17	-6.7E-01	rgb( 71,128,243)	1.9945	None
Sp110	Ly6c1	0.99648	50.17	0.67	rgb(224, 89, 90)	1.9945	2,2
Srebf1	Sqle	0.99648	50.17	0.667	rgb(224, 90, 91)	1.9945	None
Tcf3	Anapc1	0.99648	50.17	0.666	rgb(224, 90, 91)	1.9945	None
Tcf7l1	Cyp2s1	0.99648	50.17	0.673	rgb(224, 88, 90)	1.9945	None
Xbp1	Gpatch4	-0.99648	50.17	-6.7E-01	rgb( 72,129,242)	1.9945	2,2
Zfp367	Mapk11	-0.99648	50.17	-6.7E-01	rgb( 72,129,242)	1.9945	2,2
Creb1	Tsc22d3	0.99624	50.13	0.627	rgb(224, 97, 99)	1.9937	None
E2f4	Srgn	-0.99624	50.13	-6.3E-01	rgb( 79,133,241)	1.9937	None
Gm14420	Cdkn2d	0.99624	50.13	0.631	rgb(224, 96, 98)	1.9937	2,2
Hif1a	Arrb1	0.99624	50.13	0.628	rgb(224, 97, 98)	1.9937	None
Irf9	Gbp6	0.99624	50.13	0.629	rgb(224, 97, 98)	1.9937	None
Irf9	Xaf1	0.99624	50.13	0.627	rgb(224, 97, 99)	1.9937	None
Smad3	Ust	0.99624	50.13	0.63	rgb(224, 97, 98)	1.9937	None
Tal2	Dsp	0.99624	50.13	0.633	rgb(224, 96, 97)	1.9937	2,2
Vdr	Zfp146	-0.99624	50.13	-6.3E-01	rgb( 80,134,241)	1.9937	None
Zfp263	Rnf113a1	0.99624	50.13	0.628	rgb(224, 97, 98)	1.9937	None
Zfp385a	Bbc3	0.99624	50.13	0.634	rgb(224, 96, 97)	1.9937	2,2
Zfp429	H60c	-0.99624	50.13	-6.3E-01	rgb( 81,134,241)	1.9937	2,2
Zfp882	Proz	0.99624	50.13	0.635	rgb(224, 96, 97)	1.9937	2,2
Ahctf1	BC021614	-0.99577	50.16	-6.6E-01	rgb( 74,130,242)	1.9943	None
Bhlhe40	Kdelc2	0.99577	50.16	0.66	rgb(224, 91, 92)	1.9943	None
E2f1	Exo1	0.99577	50.16	0.661	rgb(224, 91, 92)	1.9943	None
Egr1	Egr2	0.99577	50.16	0.659	rgb(224, 91, 92)	1.9943	None
Egr2	Runx1	0.99577	50.16	0.664	rgb(224, 90, 91)	1.9943	None
Ets2	Ifit2	0.99577	50.16	0.663	rgb(224, 90, 92)	1.9943	2,2
Foxo3	Zfpm1	0.99577	50.16	0.657	rgb(224, 91, 93)	1.9943	None
Hbp1	Rpusd2	-0.99577	50.16	-6.6E-01	rgb( 75,130,242)	1.9943	None
Hif1a	Hook2	0.99577	50.16	0.657	rgb(224, 91, 93)	1.9943	None
Irf7	Ccrl2	0.99577	50.16	0.663	rgb(224, 90, 92)	1.9943	None
Mxd3	Cdc25b	0.99577	50.16	0.664	rgb(224, 90, 92)	1.9943	2,2
Mybl1	Gtse1	0.99577	50.16	0.659	rgb(224, 91, 92)	1.9943	2,2
Nfat5	Actn1	0.99577	50.16	0.656	rgb(224, 92, 93)	1.9943	None
Nfkb2	Ets1	-0.99577	50.16	-6.6E-01	rgb( 74,130,242)	1.9943	None
Scrt1	Cyp2s1	0.99577	50.16	0.657	rgb(224, 92, 93)	1.9943	2,2
Smad3	Fam102a	0.99577	50.16	0.659	rgb(224, 91, 92)	1.9943	None
Sox5	Mab21l2	0.99577	50.16	0.656	rgb(224, 92, 93)	1.9943	2,2
