TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Foxa1	Impa2	0.45353	47.85	0.354	rgb(221,149,150)	1.9484	None
Gata1	Krtcap2	0.45353	47.85	0.346	rgb(221,151,152)	1.9484	2,2
Glis1	Ces2b	0.45353	47.85	0.347	rgb(221,151,151)	1.9484	2,2
Heyl	Pbx2	-0.45353	47.85	-3.5E-01	rgb(140,170,230)	1.9484	2,2
Hlf	Bmp7	-0.45353	47.85	-3.5E-01	rgb(140,170,230)	1.9484	2,2
Hoxb1	Ecm1	0.45353	47.85	0.348	rgb(221,151,151)	1.9484	2,2
Hsf1	Bcar1	0.45353	47.85	0.352	rgb(221,150,151)	1.9484	2,2
Irf4	Tlr12	0.45353	47.85	0.349	rgb(221,150,151)	1.9484	None
Jund	Hsd17b7	0.45353	47.85	0.352	rgb(221,150,150)	1.9484	None
Meis1	Mx1	-0.45353	47.85	-3.5E-01	rgb(140,170,230)	1.9484	2,2
Nr2f6	Eef2k	-0.45353	47.85	-3.5E-01	rgb(141,171,230)	1.9484	None
Nr4a1	Gnpda1	-0.45353	47.85	-3.5E-01	rgb(142,171,230)	1.9484	2,2
Phf1	Ergic1	-0.45353	47.85	-3.5E-01	rgb(140,170,230)	1.9484	2,2
Rel	Sesn3	0.45353	47.85	0.349	rgb(221,150,151)	1.9484	2,2
Relb	Nudt4	-0.45353	47.85	-3.5E-01	rgb(141,171,230)	1.9484	2,2
Rreb1	Sema7a	-0.45353	47.85	-3.5E-01	rgb(141,171,230)	1.9484	None
Rxra	Ccdc3	0.45353	47.85	0.354	rgb(221,149,150)	1.9484	2,2
