TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Nr4a1	Rel	0.99339	0.98	0.15	rgb(219,188,189)	1.96	2,2
Pparg	Epas1	0.99339	0.98	0.426	rgb(222,136,136)	1.96	2,2
Runx2	Basp1	0.99339	0.98	0.465	rgb(222,128,129)	1.96	2,2
Stat1	Ctss	-0.99339	0.98	-7.1E-02	rgb(202,208,220)	1.96	2,2
Stat1	Fas	0.99339	0.98	0.152	rgb(219,188,188)	1.96	None
Stat1	Gbp10	0.99339	0.98	0.244	rgb(220,170,171)	1.96	2,2
Stat1	Irf7	-0.99339	0.98	-1.1E-01	rgb(193,202,221)	1.96	None
Stat1	Parp9	0.99339	0.98	0.203	rgb(219,178,179)	1.96	2,2
Stat2	Dtx3l	0.99339	0.98	0.012	rgb(217,215,215)	1.96	2,2
Stat2	Parp9	-0.99339	0.98	-5.3E-02	rgb(206,210,219)	1.96	2,2
Aff3	Gbp2	0.99339	0.98	0.131	rgb(218,192,192)	1.96	2,2
Aff3	Gbp5	0.99339	0.98	0.283	rgb(220,163,163)	1.96	2,2
Aff3	Samsn1	-0.99339	0.98	-3.8E-01	rgb(134,166,232)	1.96	2,2
Aff3	Slamf6	0.99339	0.98	0.371	rgb(221,146,147)	1.96	2,2
Ahrr	Asb2	0.99339	0.98	0.207	rgb(219,177,178)	1.96	2,2
Ahrr	Gpr15	0.99339	0.98	0.396	rgb(221,141,142)	1.96	2,2
Ankzf1	3110057O12Rik	0.99339	0.98	0.137	rgb(219,191,191)	1.96	2,2
Ankzf1	Bnip3	0.99339	0.98	0.238	rgb(220,172,172)	1.96	2,2
Ankzf1	Fzd7	0.99339	0.98	0.031	rgb(217,211,211)	1.96	2,2
Ankzf1	Pfkp	0.99339	0.98	0.112	rgb(218,196,196)	1.96	2,2
Ankzf1	Slc2a1	0.99339	0.98	0.263	rgb(220,167,167)	1.96	2,2
Arrb1	Acp5	0.99339	0.98	0.185	rgb(219,182,182)	1.96	2,2
Arrb1	Agl	0.99339	0.98	0.302	rgb(220,159,160)	1.96	2,2
Arrb1	Anxa2	0.99339	0.98	0.461	rgb(222,129,130)	1.96	2,2
Arrb1	Dtx3l	0.99339	0.98	0.374	rgb(221,146,146)	1.96	2,2
Arrb1	Fzd7	0.99339	0.98	0.242	rgb(220,171,171)	1.96	2,2
Arrb1	Muc2	0.99339	0.98	0.299	rgb(220,160,160)	1.96	2,2
Arrb1	Ndrg2	0.99339	0.98	0.081	rgb(218,202,202)	1.96	2,2
Arrb1	Parp9	0.99339	0.98	0.354	rgb(221,149,150)	1.96	2,2
Arrb1	Themis	0.99339	0.98	0.671	rgb(224, 89, 90)	1.96	2,2
Atmin	Gramd1b	0.99339	0.98	0.307	rgb(220,158,159)	1.96	2,2
Atxn1	Ccdc50	0.99339	0.98	0.286	rgb(220,162,163)	1.96	2,2
Batf	Ccr7	-0.99339	0.98	-4.6E-01	rgb(118,156,234)	1.96	2,2
Batf	Eea1	0.99339	0.98	0.146	rgb(219,189,189)	1.96	2,2
Batf	Ptger4	0.99339	0.98	0.479	rgb(222,125,126)	1.96	2,2
Batf	Tmem19	-0.99339	0.98	-3.2E-01	rgb(147,174,229)	1.96	2,2
Bhlhe40	Fam129a	0.99339	0.98	0.436	rgb(222,134,135)	1.96	2,2
Brip1	Anln	0.99339	0.98	0.298	rgb(220,160,161)	1.96	2,2
