Regulator	Target	Weight	stroke
Hif1a	Btg1	0.3261	rgb(219,186,186)
Id2	Btg1	0.3546	rgb(219,183,183)
Irf4	Btg1	-0.35146	rgb(179,194,224)
Irf8	Btg1	0.21355	rgb(218,197,197)
Smarca4	Btg1	0.32396	rgb(219,186,186)
Bcl11b	Btg2	-0.34199	rgb(180,194,223)
Fosl2	Btg2	-0.31841	rgb(182,196,223)
Irf8	Btg2	0.37073	rgb(219,182,182)
Maf	Btg2	-0.35564	rgb(178,194,224)
Smarca4	Btg2	0.33809	rgb(219,185,185)
Stat3	Btg2	0.34106	rgb(219,184,185)
Egr2	Btg3	-0.30505	rgb(184,197,223)
Irf8	Btg3	-0.54794	rgb(158,181,227)
Sp4	Btg3	0.31885	rgb(219,187,187)
Zeb1	Btg3	-0.98169	rgb(110,152,236)
Bcl11b	Btla	0.32964	rgb(219,186,186)
Ikzf3	Btla	-0.35211	rgb(179,194,224)
Irf4	Btla	0.36108	rgb(219,183,183)
Satb1	Btla	0.35589	rgb(219,183,183)
Stat3	Btla	0.33964	rgb(219,185,185)
Smarca4	Btn1a1	1.1265	rgb(223,109,111)
Bcl11b	Btrc	-0.33296	rgb(181,195,223)
Egr2	Btrc	-0.33016	rgb(181,195,223)
Egr2	Bub1	0.17117	rgb(218,201,201)
Atf6	Bud31	0.34896	rgb(219,184,184)
Ikzf3	Bud31	-0.32108	rgb(182,196,223)
Fosl2	Bysl	-0.35704	rgb(178,193,224)
Ikzf3	Bysl	-0.35129	rgb(179,194,224)
Lef1	Bysl	0.3253	rgb(219,186,186)
Smarca4	Bysl	-0.39548	rgb(174,191,225)
Atf6	Bzw1	0.35055	rgb(219,184,184)
Fosl2	Bzw1	-0.3385	rgb(180,195,223)
Ikzf3	Bzw1	-0.3398	rgb(180,195,223)
Batf	Bzw2	-0.35178	rgb(179,194,224)
Fosl2	Bzw2	-0.34767	rgb(179,194,224)
Ikzf3	Bzw2	-0.34101	rgb(180,194,223)
Zeb1	Bzw2	-0.35141	rgb(179,194,224)
Smarca4	C030006k11rik	0.69366	rgb(221,151,151)
Sp4	C030046i01rik	-0.46369	rgb(167,186,226)
Batf	C130026i21rik	-0.34673	rgb(179,194,224)
Prkrir	C130026i21rik	-0.35045	rgb(179,194,224)
Tsc22d3	C130026i21rik	0.94881	rgb(222,126,127)
Zeb1	C130050o18rik	0.66386	rgb(221,154,154)
Atf6	C1d	0.35703	rgb(219,183,183)
Ikzf3	C1d	-0.34984	rgb(179,194,224)
Maf	C1d	-0.34661	rgb(179,194,224)
Nfatc2	C1d	0.33689	rgb(219,185,185)
Maf	C1galt1	-0.32463	rgb(182,196,223)
Tsc22d3	C1galt1	-0.57548	rgb(155,179,228)
Zeb1	C1galt1	-0.38613	rgb(175,192,224)
Tsc22d3	C1galt1c1	0.84789	rgb(222,136,137)
Bcl11b	C1qbp	0.3135	rgb(219,187,187)
Batf	C1qtnf6	-0.36171	rgb(178,193,224)
Lef1	C230091d08rik	0.33004	rgb(219,185,186)
Nfatc2	C230091d08rik	0.34648	rgb(219,184,184)
Etv6	C2cd2l	-0.35057	rgb(179,194,224)
Fosl2	C2cd2l	-0.32508	rgb(182,196,223)
Lef1	C2cd2l	0.34566	rgb(219,184,184)
Bcl11b	C2cd3	-0.33039	rgb(181,195,223)
Zfp36l2	C2cd3	-0.33062	rgb(181,195,223)
Irf4	C2cd4b	-0.36109	rgb(178,193,224)
Nfe2l2	C2cd4b	0.34327	rgb(219,184,185)
Stat3	C2cd4b	-0.35572	rgb(178,194,224)
Sp4	C2cd4d	1.0842	rgb(223,113,115)
Satb1	C330007p06rik	0.34258	rgb(219,184,185)
Nfatc2	C330018d20rik	0.34422	rgb(219,184,184)
Rorc	C330018d20rik	-0.3347	rgb(181,195,223)
Atf6	C330021f23rik	0.3466	rgb(219,184,184)
Smarca4	C330021f23rik	1.2501	rgb(224, 98, 99)
Ikzf3	C330027c09rik	-0.3175	rgb(183,196,223)
Batf	C920009b18rik	0.35194	rgb(219,183,184)
Fosl2	C920009b18rik	0.3147	rgb(219,187,187)
Ikzf3	C920009b18rik	0.32636	rgb(219,186,186)
Stat3	C920009b18rik	0.35847	rgb(219,183,183)
Ikzf3	Cab39	-0.34063	rgb(180,195,223)
Tsc22d3	Cab39l	-1.2145	rgb( 85,137,240)
Egr2	Cabin1	0.17728	rgb(218,200,200)
Lef1	Cabin1	0.31241	rgb(219,187,187)
Bcl11b	Cables2	-0.34097	rgb(180,194,223)
Tsc22d3	Cabp4	1.0272	rgb(223,119,120)
Tsc22d3	Cacna2d4	0.86129	rgb(222,135,136)
Batf	Cacnb3	0.35909	rgb(219,183,183)
Irf4	Cacnb3	0.3472	rgb(219,184,184)
Lef1	Cacnb3	0.33616	rgb(219,185,185)
Rorc	Cacnb3	-0.34605	rgb(179,194,224)
Satb1	Cacnb3	0.32845	rgb(219,186,186)
Tsc22d3	Cacng2	0.75349	rgb(221,145,146)
Batf	Cacybp	-0.33597	rgb(181,195,223)
Egr2	Cacybp	-0.23566	rgb(191,201,221)
Fosl2	Cacybp	-0.35646	rgb(178,193,224)
Ikzf3	Cacybp	-0.35444	rgb(179,194,224)
Fosl2	Cad	-0.35608	rgb(178,193,224)
Ikzf3	Cad	-0.34541	rgb(180,194,224)
Lef1	Cad	0.33408	rgb(219,185,185)
Batf	Cadm1	-0.36175	rgb(178,193,224)
Ikzf3	Cadm1	-0.33542	rgb(181,195,223)
Irf4	Cadm1	-0.35763	rgb(178,193,224)
Rorc	Cadm1	-0.35562	rgb(178,194,224)
Stat3	Cadm1	-0.34281	rgb(180,194,224)
Tsc22d3	Cadm4	0.98367	rgb(222,123,124)
Bcl11b	Calcoco1	-0.35492	rgb(178,194,224)
Egr2	Calcoco1	-0.33039	rgb(181,195,223)
Id2	Calcoco1	0.34889	rgb(219,184,184)
Ikzf3	Calcoco1	0.33728	rgb(219,185,185)
Maf	Calcoco1	-0.31754	rgb(183,196,223)
Zfp36l2	Calcoco1	-0.34071	rgb(180,195,223)
Batf	Calcrl	0.3091	rgb(219,187,188)
Bcl11b	Calcrl	0.35976	rgb(219,183,183)
Crem	Calcrl	0.34407	rgb(219,184,184)
Egr2	Calcrl	0.35653	rgb(219,183,183)
Hif1a	Calcrl	-0.34666	rgb(179,194,224)
Ikzf3	Calcrl	-0.36059	rgb(178,193,224)
Irf4	Calcrl	0.35156	rgb(219,183,184)
Maf	Calcrl	-0.35557	rgb(178,194,224)
Rorc	Calcrl	0.35416	rgb(219,183,184)
Satb1	Calcrl	0.35422	rgb(219,183,184)
Stat3	Calcrl	0.36012	rgb(219,183,183)
Zfp36l2	Calcrl	0.35271	rgb(219,183,184)
Bcl11b	Calhm2	-0.34154	rgb(180,194,223)
Ddit3	Calhm2	-0.3582	rgb(178,193,224)
Egr2	Calhm2	-0.35752	rgb(178,193,224)
Ikzf3	Calhm2	-0.3437	rgb(180,194,224)
Rorc	Calhm2	-0.33207	rgb(181,195,223)
Zfp36l2	Calhm2	-0.34677	rgb(179,194,224)
Atf6	Calm2	0.34581	rgb(219,184,184)
Irf4	Calm2	0.32416	rgb(219,186,186)
Nfatc2	Calm2	0.35318	rgb(219,183,184)
Pou2af1	Calm2	-0.27096	rgb(188,199,222)
Rorc	Calm2	-0.33387	rgb(181,195,223)
Sp4	Calm2	0.33965	rgb(219,185,185)
Ddit3	Calm3	-0.35889	rgb(178,193,224)
Irf4	Calm3	0.31955	rgb(219,186,187)
Batf	Calu	-0.34062	rgb(180,195,223)
Ikzf3	Calu	-0.33053	rgb(181,195,223)
Satb1	Camk1d	0.33675	rgb(219,185,185)
Ikzf4	Camk2d	-0.32753	rgb(181,195,223)
Irf4	Camk2d	-0.31853	rgb(182,196,223)
Satb1	Camk2d	0.35296	rgb(219,183,184)
Irf4	Camk2g	-0.32576	rgb(182,195,223)
Fosl2	Camk4	0.35984	rgb(219,183,183)
Ikzf3	Camk4	0.35339	rgb(219,183,184)
Rorc	Camk4	-0.35855	rgb(178,193,224)
Etv6	Caml	0.46092	rgb(220,173,173)
Irf8	Caml	0.51501	rgb(220,168,168)
Smarca4	Caml	0.59952	rgb(220,160,160)
Zeb1	Caml	0.48888	rgb(220,170,171)
Tsc22d3	Camta1	-0.88064	rgb(121,159,234)
Lef1	Camta2	0.34677	rgb(219,184,184)
Atf6	Cand2	-0.32444	rgb(182,196,223)
Lef1	Cand2	0.35571	rgb(219,183,183)
Stat3	Cand2	0.31566	rgb(219,187,187)
Lef1	Cant1	0.34997	rgb(219,184,184)
Bcl11b	Capg	-0.32008	rgb(182,196,223)
Egr2	Capg	0.22353	rgb(218,196,196)
Fosl2	Capg	0.33911	rgb(219,185,185)
Hif1a	Capg	0.33276	rgb(219,185,186)
Irf4	Capg	-0.34452	rgb(180,194,224)
Stat3	Capg	0.35238	rgb(219,183,184)
Hif1a	Capn1	0.32065	rgb(219,186,187)
Lef1	Capn1	0.3394	rgb(219,185,185)
Smarca4	Capn1	0.21826	rgb(218,196,196)
Lef1	Capn10	0.34393	rgb(219,184,184)
Batf	Capn2	0.31781	rgb(219,187,187)
Bcl11b	Capn2	-0.35936	rgb(178,193,224)
Egr2	Capn2	-0.66617	rgb(145,173,230)
Maf	Capn2	-0.32831	rgb(181,195,223)
Pou2af1	Capn2	0.19164	rgb(218,199,199)
Rorc	Capn2	-0.33414	rgb(181,195,223)
Sp4	Capn2	-0.60518	rgb(151,177,228)
Zfp36l2	Capn2	-0.35256	rgb(179,194,224)
Bcl11b	Capns1	-0.34522	rgb(180,194,224)
Stat3	Capns1	0.31378	rgb(219,187,187)
Egr2	Caps2	-0.61535	rgb(150,176,229)
Ikzf4	Caps2	-0.67677	rgb(144,172,230)
Smarca4	Caps2	0.42811	rgb(219,176,177)
Tsc22d3	Caps2	-0.95359	rgb(114,154,235)
Id2	Capsl	0.33828	rgb(219,185,185)
Irf4	Capsl	0.33395	rgb(219,185,185)
Rorc	Capsl	-0.3422	rgb(180,194,224)
Atf6	Capza2	0.34646	rgb(219,184,184)
Irf4	Capza2	0.32368	rgb(219,186,186)
Bcl11b	Car12	0.31341	rgb(219,187,187)
Egr2	Car12	0.33681	rgb(219,185,185)
Fosl2	Car12	-0.33467	rgb(181,195,223)
Id2	Car12	-0.34252	rgb(180,194,224)
Ikzf3	Car12	-0.35649	rgb(178,193,224)
Irf4	Car12	-0.31837	rgb(182,196,223)
Satb1	Car12	0.34925	rgb(219,184,184)
Ikzf3	Car2	0.33697	rgb(219,185,185)
Irf4	Car2	-0.36247	rgb(178,193,224)
Rorc	Car2	0.33076	rgb(219,185,186)
Stat3	Car2	-0.36287	rgb(178,193,224)
Etv6	Car5b	-0.3587	rgb(178,193,224)
Zeb1	Car5b	0.99909	rgb(222,122,123)
Pou2af1	Card6	0.29027	rgb(219,189,190)
Sp4	Card6	-0.46968	rgb(166,186,226)
Batf	Carhsp1	-0.36073	rgb(178,193,224)
Tsc22d3	Carhsp1	-1.0081	rgb(108,150,236)
Lef1	Carkd	0.34619	rgb(219,184,184)
Smarca4	Carkd	-1.2353	rgb( 83,135,240)
Bcl11b	Carm1	0.34297	rgb(219,184,185)
Lef1	Carm1	0.34481	rgb(219,184,184)
Bcl11b	Cars	0.35496	rgb(219,183,183)
Egr2	Cars	0.354	rgb(219,183,184)
Irf4	Cars	0.327	rgb(219,186,186)
Smarca4	Cars	0.35311	rgb(219,183,184)
Sp4	Cars	0.32243	rgb(219,186,187)
Ikzf3	Cars2	-0.31769	rgb(183,196,223)
Tsc22d3	Cars2	-0.90524	rgb(119,157,234)
Bcl11b	Casc4	0.33555	rgb(219,185,185)
Crem	Casc4	0.34025	rgb(219,185,185)
Id2	Casc4	-0.35037	rgb(179,194,224)
Satb1	Casc4	0.32537	rgb(219,186,186)
Bcl11b	Casd1	-0.34729	rgb(179,194,224)
Egr2	Casd1	-0.34776	rgb(179,194,224)
Zfp36l2	Casd1	-0.32838	rgb(181,195,223)
Irf4	Cask	-0.36263	rgb(178,193,224)
Id2	Caskin2	-0.33566	rgb(181,195,223)
Lef1	Caskin2	0.35714	rgb(219,183,183)
Batf	Casp1	0.34451	rgb(219,184,184)
Ikzf3	Casp1	-0.35696	rgb(178,193,224)
Irf4	Casp1	0.3547	rgb(219,183,183)
Maf	Casp1	-0.35092	rgb(179,194,224)
Nfatc2	Casp2	0.35106	rgb(219,183,184)
Batf	Casp3	-0.35469	rgb(179,194,224)
Maf	Casp3	-0.36129	rgb(178,193,224)
Stat3	Casp3	-0.35503	rgb(178,194,224)
Ikzf3	Casp4	-0.34823	rgb(179,194,224)
Irf4	Casp4	0.35327	rgb(219,183,184)
Maf	Casp4	-0.35874	rgb(178,193,224)
Stat3	Casp4	0.35843	rgb(219,183,183)
Atf6	Casp6	0.33613	rgb(219,185,185)
Batf	Casp6	0.32181	rgb(219,186,187)
Etv6	Casp6	-0.35159	rgb(179,194,224)
Fosl2	Casp6	0.36069	rgb(219,183,183)
Hif1a	Casp6	0.35995	rgb(219,183,183)
Ikzf3	Casp6	0.33933	rgb(219,185,185)
Ikzf4	Casp6	0.3818	rgb(219,181,181)
Irf4	Casp6	0.32828	rgb(219,186,186)
Rorc	Casp6	-0.35462	rgb(179,194,224)
Stat3	Casp6	0.35664	rgb(219,183,183)
Bcl11b	Casp7	-0.31987	rgb(182,196,223)
Ddit3	Casp7	-0.35278	rgb(179,194,224)
Egr2	Casp7	-0.35207	rgb(179,194,224)
Ikzf3	Casp7	-0.32866	rgb(181,195,223)
Zfp36l2	Casp7	-0.34435	rgb(180,194,224)
Hif1a	Casp8	0.33509	rgb(219,185,185)
Sp4	Casp8	-0.23143	rgb(192,202,221)
Irf4	Cast	0.31406	rgb(219,187,187)
Maf	Cast	-0.3212	rgb(182,196,223)
Sp4	Cast	-0.26514	rgb(188,200,222)
Stat3	Cast	0.33567	rgb(219,185,185)
Tsc22d3	Cast	0.33695	rgb(219,185,185)
Egr2	Casz1	-0.47686	rgb(165,186,226)
Sp4	Casz1	0.75296	rgb(221,145,146)
Tsc22d3	Cav2	0.68704	rgb(221,151,152)
Tsc22d3	Cbfa2t3	0.59977	rgb(220,160,160)
Ikzf3	Cbfb	-0.33328	rgb(181,195,223)
Bcl11b	Cblb	-0.33629	rgb(181,195,223)
Fosl2	Cblb	0.35621	rgb(219,183,183)
Id2	Cblb	0.3607	rgb(219,183,183)
Ikzf3	Cblb	0.36046	rgb(219,183,183)
Irf4	Cblb	0.31931	rgb(219,187,187)
Maf	Cblb	-0.33437	rgb(181,195,223)
Rorc	Cblb	-0.35759	rgb(178,193,224)
Smarca4	Cblb	0.423	rgb(219,177,177)
Etv6	Cbll1	-0.34092	rgb(180,194,223)
Irf8	Cbll1	-0.49374	rgb(163,184,226)
Smarca4	Cbll1	-0.4011	rgb(173,191,225)
Zeb1	Cbll1	-0.8104	rgb(129,164,232)
Tsc22d3	Cbln3	0.8061	rgb(221,140,141)
Tsc22d3	Cbr1	-1.0241	rgb(106,149,236)
Atf6	Cbr4	0.31917	rgb(219,187,187)
Maf	Cbr4	-0.34408	rgb(180,194,224)
Rorc	Cbr4	-0.33961	rgb(180,195,223)
Fosl2	Cbwd1	-0.31913	rgb(182,196,223)
Ikzf3	Cbwd1	-0.31852	rgb(182,196,223)
Etv6	Cbx2	-0.34547	rgb(180,194,224)
Atf6	Cbx3	0.34154	rgb(219,184,185)
Ikzf3	Cbx3	-0.31649	rgb(183,196,223)
Irf8	Cbx3	0.23475	rgb(218,195,195)
Irf4	Cbx4	0.33758	rgb(219,185,185)
Lef1	Cbx4	0.33811	rgb(219,185,185)
Satb1	Cbx4	0.34458	rgb(219,184,184)
Sp4	Cbx4	-0.57292	rgb(155,179,228)
Atf6	Cbx5	0.34519	rgb(219,184,184)
Lef1	Cbx5	0.3389	rgb(219,185,185)
Nfatc2	Cbx5	0.35756	rgb(219,183,183)
Bcl11b	Cbx6	0.3595	rgb(219,183,183)
Egr2	Cbx6	0.35357	rgb(219,183,184)
Lef1	Cbx6	0.35958	rgb(219,183,183)
Satb1	Cbx6	0.35773	rgb(219,183,183)
Nfe2l2	Cbx8	-0.31996	rgb(182,196,223)
Prkrir	Cbx8	0.33989	rgb(219,185,185)
Bcl11b	Cby1	-0.32072	rgb(182,196,223)
Crem	Cby1	-0.31883	rgb(182,196,223)
Ddit3	Cby1	-0.32447	rgb(182,196,223)
Prkrir	Cby1	-0.34043	rgb(180,195,223)
Bcl11b	Cc2d1a	-0.32602	rgb(182,195,223)
Etv6	Cc2d1a	-0.35198	rgb(179,194,224)
Egr2	Cc2d1b	0.23296	rgb(218,195,195)
Etv6	Cc2d1b	-0.34569	rgb(179,194,224)
Lef1	Cc2d1b	0.32829	rgb(219,186,186)
Maf	Ccar1	-0.3293	rgb(181,195,223)
Irf8	Ccdc101	-0.54842	rgb(157,181,227)
Nfatc2	Ccdc107	0.3468	rgb(219,184,184)
Tsc22d3	Ccdc107	-1.412	rgb( 64,124,244)
Zeb1	Ccdc107	-0.5538	rgb(157,180,228)
Batf	Ccdc109b	0.3476	rgb(219,184,184)
Etv6	Ccdc109b	-0.32709	rgb(182,195,223)
Lef1	Ccdc109b	0.35161	rgb(219,183,184)
Maf	Ccdc109b	-0.31799	rgb(182,196,223)
Tsc22d3	Ccdc114	0.677	rgb(221,152,153)
Hif1a	Ccdc115	0.35604	rgb(219,183,183)
Ikzf3	Ccdc115	-0.32556	rgb(182,196,223)
Bcl11b	Ccdc116	-0.31829	rgb(182,196,223)
Egr2	Ccdc116	-0.34639	rgb(179,194,224)
Atf6	Ccdc117	0.3451	rgb(219,184,184)
Id2	Ccdc12	0.3333	rgb(219,185,186)
Satb1	Ccdc12	-0.33117	rgb(181,195,223)
Tsc22d3	Ccdc12	-1.4374	rgb( 61,122,244)
Fosl2	Ccdc124	-0.33726	rgb(180,195,223)
Ikzf3	Ccdc124	-0.33088	rgb(181,195,223)
Bcl11b	Ccdc125	-0.3323	rgb(181,195,223)
Atf6	Ccdc127	0.3473	rgb(219,184,184)
Hif1a	Ccdc134	0.34085	rgb(219,184,185)
Satb1	Ccdc134	0.35118	rgb(219,183,184)
Smarca4	Ccdc134	-0.69152	rgb(142,171,230)
Ikzf3	Ccdc137	-0.33044	rgb(181,195,223)
Smarca4	Ccdc137	-0.41058	rgb(172,190,225)
Egr2	Ccdc138	-0.41612	rgb(172,190,225)
Ikzf4	Ccdc138	-0.3607	rgb(178,193,224)
Smarca4	Ccdc138	0.2875	rgb(219,190,190)
Stat3	Ccdc141	-0.36236	rgb(178,193,224)
Ikzf3	Ccdc15	-0.33929	rgb(180,195,223)
Egr2	Ccdc163	0.32651	rgb(219,186,186)
Lef1	Ccdc163	0.32448	rgb(219,186,186)
Satb1	Ccdc163	0.31936	rgb(219,187,187)
Egr2	Ccdc22	0.22543	rgb(218,195,196)
Hif1a	Ccdc22	0.30917	rgb(219,187,188)
Zeb1	Ccdc22	0.34944	rgb(219,184,184)
Ikzf4	Ccdc23	0.16949	rgb(218,201,201)
Ikzf3	Ccdc25	-0.32127	rgb(182,196,223)
Atf6	Ccdc28a	0.31671	rgb(219,187,187)
Sp4	Ccdc28a	0.55905	rgb(220,164,164)
Crem	Ccdc28b	-0.32032	rgb(182,196,223)
Ddit3	Ccdc28b	-0.34682	rgb(179,194,224)
Tsc22d3	Ccdc28b	-0.81956	rgb(128,163,233)
Zfp36l2	Ccdc28b	-0.34049	rgb(180,195,223)
Smarca4	Ccdc30	-0.81233	rgb(129,163,232)
Rorc	Ccdc34	-0.3513	rgb(179,194,224)
Tsc22d3	Ccdc34	-0.97361	rgb(111,153,235)
Tsc22d3	Ccdc38	0.83029	rgb(222,138,139)
Batf	Ccdc40	0.36085	rgb(219,183,183)
Bcl11b	Ccdc40	-0.32877	rgb(181,195,223)
Egr2	Ccdc40	-0.34237	rgb(180,194,224)
Irf4	Ccdc40	0.35881	rgb(219,183,183)
Stat3	Ccdc40	0.3572	rgb(219,183,183)
Atf6	Ccdc43	0.33086	rgb(219,185,186)
Ikzf3	Ccdc43	-0.3233	rgb(182,196,223)
Tsc22d3	Ccdc43	-0.97082	rgb(112,153,235)
Egr2	Ccdc50	-0.57922	rgb(154,179,228)
Etv6	Ccdc50	-0.37338	rgb(176,192,224)
Irf8	Ccdc50	-0.34582	rgb(179,194,224)
Sp4	Ccdc50	0.33943	rgb(219,185,185)
Irf8	Ccdc53	0.39193	rgb(219,180,180)
Tsc22d3	Ccdc53	-1.2951	rgb( 76,132,242)
Egr2	Ccdc55	-0.4213	rgb(171,189,225)
Tsc22d3	Ccdc55	-1.054	rgb(103,147,237)
Hif1a	Ccdc58	0.34632	rgb(219,184,184)
Smarca4	Ccdc58	-0.90955	rgb(118,157,234)
Zeb1	Ccdc58	-0.77417	rgb(133,166,232)
Atf6	Ccdc59	0.32694	rgb(219,186,186)
Tsc22d3	Ccdc59	-1.2037	rgb( 86,138,240)
Bcl11b	Ccdc61	-0.317	rgb(183,196,223)
Etv6	Ccdc61	-0.32267	rgb(182,196,223)
Lef1	Ccdc61	0.31343	rgb(219,187,187)
Zfp36l2	Ccdc61	-0.32524	rgb(182,196,223)
Batf	Ccdc63	0.35103	rgb(219,183,184)
Egr2	Ccdc63	-0.69404	rgb(142,171,230)
Etv6	Ccdc63	-0.67839	rgb(143,172,230)
Hif1a	Ccdc63	0.33133	rgb(219,185,186)
Ikzf3	Ccdc63	-0.32797	rgb(181,195,223)
Irf4	Ccdc63	0.36038	rgb(219,183,183)
Rorc	Ccdc63	0.36111	rgb(219,183,183)
Stat3	Ccdc63	0.36206	rgb(219,182,183)
Atf6	Ccdc64	-0.35084	rgb(179,194,224)
Irf4	Ccdc64	0.35176	rgb(219,183,184)
Lef1	Ccdc64	0.35264	rgb(219,183,184)
Stat3	Ccdc64	0.32966	rgb(219,186,186)
Atf6	Ccdc69	0.31213	rgb(219,187,188)
Egr2	Ccdc69	0.63194	rgb(220,157,157)
Ikzf3	Ccdc69	-0.3188	rgb(182,196,223)
Ikzf4	Ccdc82	-0.23227	rgb(192,202,221)
Bcl11b	Ccdc84	-0.33134	rgb(181,195,223)
Ddit3	Ccdc84	-0.35519	rgb(178,194,224)
Hif1a	Ccdc84	0.33688	rgb(219,185,185)
Nfe2l2	Ccdc84	-0.3453	rgb(180,194,224)
Hif1a	Ccdc85b	0.34354	rgb(219,184,185)
Lef1	Ccdc85b	0.31613	rgb(219,187,187)
Bcl11b	Ccdc85c	0.35323	rgb(219,183,184)
Crem	Ccdc85c	0.3599	rgb(219,183,183)
Ddit3	Ccdc85c	0.35587	rgb(219,183,183)
Id2	Ccdc85c	-0.33867	rgb(180,195,223)
Lef1	Ccdc85c	0.3592	rgb(219,183,183)
Prkrir	Ccdc85c	0.35726	rgb(219,183,183)
Satb1	Ccdc85c	0.35996	rgb(219,183,183)
Egr2	Ccdc86	-0.38224	rgb(176,192,224)
Fosl2	Ccdc86	-0.358	rgb(178,193,224)
Ikzf3	Ccdc86	-0.35407	rgb(179,194,224)
Irf8	Ccdc86	-0.39015	rgb(175,191,224)
Lef1	Ccdc86	0.3338	rgb(219,185,185)
Smarca4	Ccdc86	-0.57196	rgb(155,179,228)
Maf	Ccdc88a	-0.35647	rgb(178,193,224)
Stat3	Ccdc88a	0.3243	rgb(219,186,186)
Atf6	Ccdc88b	-0.34844	rgb(179,194,224)
Hif1a	Ccdc88b	0.31975	rgb(219,186,187)
Lef1	Ccdc88b	0.35441	rgb(219,183,184)
Smarca4	Ccdc88b	0.29372	rgb(219,189,189)
Atf6	Ccdc88c	-0.35044	rgb(179,194,224)
Lef1	Ccdc88c	0.32938	rgb(219,186,186)
Zfp36l2	Ccdc88c	-0.35335	rgb(179,194,224)
Lef1	Ccdc9	0.32583	rgb(219,186,186)
Smarca4	Ccdc9	-0.55874	rgb(156,180,228)
Zfp36l2	Ccdc9	-0.33822	rgb(180,195,223)
Nfe2l2	Ccdc90b	0.32013	rgb(219,186,187)
Zeb1	Ccdc91	0.61847	rgb(220,158,159)
Batf	Ccdc92	0.34881	rgb(219,184,184)
Bcl11b	Ccdc92	0.34214	rgb(219,184,185)
Crem	Ccdc92	0.3552	rgb(219,183,183)
Ddit3	Ccdc92	0.348	rgb(219,184,184)
Egr2	Ccdc92	0.35005	rgb(219,184,184)
Hif1a	Ccdc92	0.33976	rgb(219,185,185)
Lef1	Ccdc92	0.35177	rgb(219,183,184)
Satb1	Ccdc92	0.35212	rgb(219,183,184)
Stat3	Ccdc92	0.31073	rgb(219,187,188)
Tsc22d3	Ccdc92	-0.94388	rgb(115,155,235)
Zfp36l2	Ccdc92	0.35519	rgb(219,183,183)
Ddit3	Ccdc94	-0.33839	rgb(180,195,223)
Zeb1	Ccdc97	0.32698	rgb(219,186,186)
Zfp36l2	Ccdc97	-0.33381	rgb(181,195,223)
Ddit3	Cchcr1	-0.34909	rgb(179,194,224)
Zfp36l2	Cchcr1	-0.35022	rgb(179,194,224)
Stat3	Ccl1	-0.36253	rgb(178,193,224)
Batf	Ccl20	0.31423	rgb(219,187,187)
Bcl11b	Ccl20	0.3622	rgb(219,182,183)
Ddit3	Ccl20	0.32261	rgb(219,186,187)
Egr2	Ccl20	-0.91709	rgb(117,156,234)
Fosl2	Ccl20	-0.35726	rgb(178,193,224)
Hif1a	Ccl20	-0.3533	rgb(179,194,224)
Id2	Ccl20	-0.36069	rgb(178,193,224)
Ikzf3	Ccl20	-0.36171	rgb(178,193,224)
Ikzf4	Ccl20	0.33786	rgb(219,185,185)
Rorc	Ccl20	0.36293	rgb(219,182,183)
Satb1	Ccl20	0.35955	rgb(219,183,183)
Sp4	Ccl20	0.78607	rgb(221,142,143)
Stat3	Ccl20	0.36243	rgb(219,182,183)
Zeb1	Ccl20	-1.5916	rgb( 44,112,247)
Zfp36l2	Ccl20	0.35548	rgb(219,183,183)
Tsc22d3	Ccl22	0.65328	rgb(221,155,155)
Bcl11b	Ccl25	-0.32169	rgb(182,196,223)
Nfatc2	Ccl25	0.31352	rgb(219,187,187)
Smarca4	Ccl28	1.0511	rgb(223,117,118)
Batf	Ccl3	-0.36205	rgb(178,193,224)
Fosl2	Ccl3	-0.36254	rgb(178,193,224)
Ikzf3	Ccl3	-0.36296	rgb(178,193,224)
Irf4	Ccl3	-0.36177	rgb(178,193,224)
Maf	Ccl3	-0.3629	rgb(178,193,224)
Satb1	Ccl3	-0.35859	rgb(178,193,224)
Stat3	Ccl3	-0.36293	rgb(178,193,224)
Zfp36l2	Ccl3	0.35458	rgb(219,183,183)
Batf	Ccl4	-0.36237	rgb(178,193,224)
Fosl2	Ccl4	-0.35492	rgb(178,194,224)
Ikzf3	Ccl4	-0.36158	rgb(178,193,224)
Maf	Ccl4	-0.35998	rgb(178,193,224)
Nfatc2	Ccl4	0.3433	rgb(219,184,185)
Satb1	Ccl4	-0.35094	rgb(179,194,224)
Smarca4	Ccl4	1.0255	rgb(223,119,120)
Stat3	Ccl4	-0.36227	rgb(178,193,224)
Tsc22d3	Ccl4	1.1376	rgb(223,108,109)
Fosl2	Ccl5	0.36062	rgb(219,183,183)
Ikzf3	Ccl5	0.34445	rgb(219,184,184)
Rorc	Ccl5	-0.33046	rgb(181,195,223)
Batf	Ccna2	-0.32014	rgb(182,196,223)
Egr2	Ccna2	0.21053	rgb(218,197,197)
Ikzf3	Ccna2	-0.32681	rgb(182,195,223)
Atf6	Ccnb1	0.33928	rgb(219,185,185)
Egr2	Ccnb1	0.2814	rgb(219,190,190)
Ikzf3	Ccnb1	-0.32794	rgb(181,195,223)
Batf	Ccnb1ip1	-0.35317	rgb(179,194,224)
Rorc	Ccnb1ip1	0.36058	rgb(219,183,183)
Egr2	Ccnb2	0.32983	rgb(219,186,186)
Etv6	Ccnb2	0.24063	rgb(218,194,194)
